reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,Fixation.started,text.started,key_resp.started,Fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
64,86,66,80,80,0,t,0.31398360000457615,None,0,80,80,72,116.88472509999701,,116.87577680000686,116.88472509999701,117.88422750000609,117.88422750000609,117.88422750000609,118.20152329999837,t,0.31398360000457615,None,0003,001,2025-11-06_22h54.22.307,Delay Discounting Main,2024.2.4,60.209408320308775,2025-11-06 22h54.36.055519 +0530,
17,105,179,81,81,0,t,0.2149039000069024,None,0,81,81,97,118.21710829999938,,118.20596880000085,118.21710829999938,119.21613270000671,119.21613270000671,119.23286460000963,119.43392930000846,t,0.2149039000069024,None,0003,001,2025-11-06_22h54.22.307,Delay Discounting Main,2024.2.4,60.209408320308775,2025-11-06 22h54.36.055519 +0530,
23,99,127,82,82,0,t,0.08492249999835622,None,0,82,82,95,119.44923450000351,,119.4387005000026,119.44923450000351,120.4484572000074,120.4484572000074,120.4484572000074,120.54955809999956,t,0.08492249999835622,None,0003,001,2025-11-06_22h54.22.307,Delay Discounting Main,2024.2.4,60.209408320308775,2025-11-06 22h54.36.055519 +0530,
8,33,41,83,83,0,t,0.10791299999982584,None,0,83,83,18,120.56495580000046,,120.55466490000254,120.56495580000046,121.56420090000029,121.56420090000029,121.56420090000029,121.68244730000151,t,0.10791299999982584,None,0003,001,2025-11-06_22h54.22.307,Delay Discounting Main,2024.2.4,60.209408320308775,2025-11-06 22h54.36.055519 +0530,
22,121,50,84,84,0,t,0.018486000000848435,None,0,84,84,63,121.69744960000389,,121.69153240000014,121.69744960000389,122.69643360000919,122.69643360000919,122.71308420000423,122.7313109000097,t,0.018486000000848435,None,0003,001,2025-11-06_22h54.22.307,Delay Discounting Main,2024.2.4,60.209408320308775,2025-11-06 22h54.36.055519 +0530,
66,148,18,85,85,0,t,0.09227860000100918,None,0,85,85,93,122.74628620001022,,122.73727100000542,122.74628620001022,123.74549549999938,123.74549549999938,123.74549549999938,123.84698380000191,t,0.09227860000100918,None,0003,001,2025-11-06_22h54.22.307,Delay Discounting Main,2024.2.4,60.209408320308775,2025-11-06 22h54.36.055519 +0530,
34,122,81,86,86,0,t,0.04524959999253042,None,0,86,86,79,123.8619822000037,,123.85463100000925,123.8619822000037,124.86115910000808,124.86115910000808,124.86115910000808,124.9126985000039,t,0.04524959999253042,None,0003,001,2025-11-06_22h54.22.307,Delay Discounting Main,2024.2.4,60.209408320308775,2025-11-06 22h54.36.055519 +0530,
30,81,56,87,87,0,t,0.16913300000305753,None,0,87,87,36,124.92786690000503,,124.91972800000804,124.92786690000503,125.92680870000913,125.92680870000913,125.94346840000071,126.11128199999803,t,0.16913300000305753,None,0003,001,2025-11-06_22h54.22.307,Delay Discounting Main,2024.2.4,60.209408320308775,2025-11-06 22h54.36.055519 +0530,
67,75,118,88,88,0,t,0.24284229999466334,None,0,88,88,5,126.12666570000874,,126.11587980001059,126.12666570000874,127.1259798000101,127.1259798000101,127.1259798000101,127.3772953000007,t,0.24284229999466334,None,0003,001,2025-11-06_22h54.22.307,Delay Discounting Main,2024.2.4,60.209408320308775,2025-11-06 22h54.36.055519 +0530,
62,171,54,89,89,0,t,0.29881950000708457,None,0,89,89,85,127.39242260000901,,127.38265080000565,127.39242260000901,128.3914569000044,128.3914569000044,128.40810800000327,128.69274500000756,t,0.29881950000708457,None,0003,001,2025-11-06_22h54.22.307,Delay Discounting Main,2024.2.4,60.209408320308775,2025-11-06 22h54.36.055519 +0530,
37,78,88,90,90,0,t,0.32948790000227746,None,0,90,90,22,128.70784550000099,,128.69940700000734,128.70784550000099,129.70701850000478,129.70701850000478,129.70701850000478,130.04155710000487,t,0.32948790000227746,None,0003,001,2025-11-06_22h54.22.307,Delay Discounting Main,2024.2.4,60.209408320308775,2025-11-06 22h54.36.055519 +0530,
72,141,156,91,91,0,t,0.5087305000051856,None,0,91,91,19,130.05649149999954,,130.04633330000797,130.05649149999954,131.05590720000328,131.05590720000328,131.05590720000328,131.57312190000084,t,0.5087305000051856,None,0003,001,2025-11-06_22h54.22.307,Delay Discounting Main,2024.2.4,60.209408320308775,2025-11-06 22h54.36.055519 +0530,
35,44,3,92,92,0,l,0.4189053000009153,None,0,92,92,42,131.5888571000105,,131.5778227999981,131.5888571000105,132.58780610001122,132.58780610001122,132.60450830000627,133.0221992000006,l,0.4189053000009153,None,0003,001,2025-11-06_22h54.22.307,Delay Discounting Main,2024.2.4,60.209408320308775,2025-11-06 22h54.36.055519 +0530,
13,62,59,93,93,0,l,1.0348720000038156,None,0,93,93,82,133.03745600000548,,133.028515900005,133.03745600000548,134.0365296000091,134.0365296000091,134.05318290001014,135.08705319999717,l,1.0348720000038156,None,0003,001,2025-11-06_22h54.22.307,Delay Discounting Main,2024.2.4,60.209408320308775,2025-11-06 22h54.36.055519 +0530,
28,117,104,94,94,0,t,0.8573143999965396,None,0,94,94,50,135.1022338000039,,135.09361490000447,135.1022338000039,136.10151380000752,136.10151380000752,136.10151380000752,136.96900209999876,t,0.8573143999965396,None,0003,001,2025-11-06_22h54.22.307,Delay Discounting Main,2024.2.4,60.209408320308775,2025-11-06 22h54.36.055519 +0530,
23,85,191,95,95,0,t,0.7753471000032732,None,0,95,95,21,136.98408460000064,,136.976130199997,136.98408460000064,137.98348480000277,137.98348480000277,137.98348480000277,138.7671573999978,t,0.7753471000032732,None,0003,001,2025-11-06_22h54.22.307,Delay Discounting Main,2024.2.4,60.209408320308775,2025-11-06 22h54.36.055519 +0530,
50,72,189,96,96,0,t,0.6872166999964975,None,0,96,96,9,138.78223920000892,,138.77247770001122,138.78223920000892,139.7814134000073,139.7814134000073,139.7814134000073,140.4821479000093,t,0.6872166999964975,None,0003,001,2025-11-06_22h54.22.307,Delay Discounting Main,2024.2.4,60.209408320308775,2025-11-06 22h54.36.055519 +0530,
44,83,134,97,97,0,t,0.7986780000064755,None,0,97,97,17,140.49751690000994,,140.4868271000014,140.49751690000994,141.49680390000867,141.49680390000867,141.49680390000867,142.29847249999875,t,0.7986780000064755,None,0003,001,2025-11-06_22h54.22.307,Delay Discounting Main,2024.2.4,60.209408320308775,2025-11-06 22h54.36.055519 +0530,
73,147,120,98,98,0,t,0.6812084999983199,None,0,98,98,13,142.3127850000019,,142.305738199997,142.3127850000019,143.31185880000703,143.31185880000703,143.31185880000703,143.99604300000647,t,0.6812084999983199,None,0003,001,2025-11-06_22h54.22.307,Delay Discounting Main,2024.2.4,60.209408320308775,2025-11-06 22h54.36.055519 +0530,
61,120,143,99,99,0,t,0.4271676999924239,None,0,99,99,20,144.01102570000512,,144.0004273000086,144.01102570000512,145.01032870000927,145.01032870000927,145.01032870000927,145.44486420000612,t,0.4271676999924239,None,0003,001,2025-11-06_22h54.22.307,Delay Discounting Main,2024.2.4,60.209408320308775,2025-11-06 22h54.36.055519 +0530,
