pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,sequential.thisRepN,sequential.thisTrialN,sequential.thisN,sequential.thisIndex,fullRandom.thisRepN,fullRandom.thisTrialN,fullRandom.thisN,fullRandom.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,sequential.key_resp.keys,sequential.key_resp.corr,sequential.key_resp.rt,sequential.key_resp.duration,fullRandom.key_resp.keys,fullRandom.key_resp.corr,fullRandom.key_resp.rt,fullRandom.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
-50,x,46,46,12,x,1,0.6996171000646427,None,,,,,12,46,46,0,318.66282850003336,,318.6485685000662,318.66282850003336,319.6619684000034,319.6619684000034,319.6619684000034,319.6619684000034,319.6619684000034,320.6611197000602,320.6611197000602,321.3621030000504,,,,,x,1,0.6996171000646427,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
-50,x,47,47,13,x,1,1.0582873000530526,None,,,,,13,47,47,0,321.3771364999702,,321.36246610002127,321.3771364999702,322.3761761999922,322.3761761999922,322.3761761999922,322.3761761999922,322.3761761999922,323.37540839996655,323.37540839996655,324.4423441999825,,,,,x,1,1.0582873000530526,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
-50,x,48,48,14,x,1,1.0311007000273094,None,,,,,14,48,48,0,324.457934700069,,324.4427816000534,324.457934700069,325.45690820005257,325.45690820005257,325.45690820005257,325.45690820005257,325.47363330004737,326.4561909000622,326.4561909000622,327.4903517999919,,,,,x,1,1.0311007000273094,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
-50,x,49,49,15,x,1,1.3150190999731421,None,,,,,15,49,49,0,327.505282200058,,327.49095700006,327.505282200058,328.5042148999637,328.5042148999637,328.5042148999637,328.5042148999637,328.5042148999637,329.50327920005657,329.50327920005657,330.8206683000317,,,,,x,1,1.3150190999731421,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
150,v,50,50,11,v,1,1.4277433000970632,None,,,,,11,50,50,1,330.83550070005003,,330.82116559997667,330.83550070005003,331.83463619998656,331.83463619998656,331.83463619998656,331.83463619998656,331.83463619998656,332.8337483999785,332.8337483999785,334.2670560000697,,,,,v,1,1.4277433000970632,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
-150,z,51,51,12,z,1,0.8234158999985084,None,,,,,12,51,51,3,334.28258360002656,,334.26745180005673,334.28258360002656,335.28165400004946,335.28165400004946,335.28165400004946,335.28165400004946,335.28165400004946,336.2807425999781,336.2807425999781,337.11451790004503,,,,,z,1,0.8234158999985084,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
150,v,52,52,12,v,1,1.0571846999228,None,,,,,12,52,52,1,337.1300425999798,,337.1149185000686,337.1300425999798,338.12926419998985,338.12926419998985,338.12926419998985,338.12926419998985,338.12926419998985,339.1284284000285,339.1284284000285,340.1955233999761,,,,,v,1,1.0571846999228,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
50,c,53,53,11,c,1,0.6317820999538526,None,,,,,11,53,53,2,340.21080860006623,,340.19601509999484,340.21080860006623,341.2097904999973,341.2097904999973,341.2097904999973,341.2097904999973,341.2264203999657,342.20906320004724,342.20906320004724,342.84307329996955,,,,,c,1,0.6317820999538526,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
-50,x,54,54,16,x,1,0.608429899904877,None,,,,,16,54,54,0,342.8583732000552,,342.843510500039,342.8583732000552,343.8573847999796,343.8573847999796,343.8573847999796,343.8573847999796,343.8573847999796,344.85671590000857,344.85671590000857,345.4742074999958,,,,,x,1,0.608429899904877,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
150,v,55,55,13,v,1,1.5363417000044137,None,,,,,13,55,55,1,345.4893068000674,,345.47467160003725,345.4893068000674,346.4885161999846,346.4885161999846,346.4885161999846,346.4885161999846,346.4885161999846,347.4876944000134,347.4876944000134,349.03813900006935,,,,,v,1,1.5363417000044137,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
50,c,56,56,12,c,1,1.1982159999897704,None,,,,,12,56,56,2,349.05292359995656,,349.03873899998143,349.05292359995656,350.0520897000097,350.0520897000097,350.0520897000097,350.0520897000097,350.0520897000097,351.05124990001787,351.05124990001787,352.2513027000241,,,,,c,1,1.1982159999897704,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
-50,x,57,57,17,x,1,0.6126375000458211,None,,,,,17,57,57,0,352.26683520001825,,352.2516885000514,352.26683520001825,353.2660623000702,353.2660623000702,353.2660623000702,353.2660623000702,353.2660623000702,354.26504840003327,354.26504840003327,354.88313219998963,,,,,x,1,0.6126375000458211,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
50,c,58,58,13,c,1,0.8509653999935836,None,,,,,13,58,58,2,354.8979043000145,,354.8837793000275,354.8979043000145,355.89725629996974,355.89725629996974,355.89725629996974,355.89725629996974,355.89725629996974,356.8961868999759,356.8961868999759,357.76343970000744,,,,,c,1,0.8509653999935836,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
-150,z,59,59,13,z,1,0.8795011999318376,None,,,,,13,59,59,3,357.77865800005384,,357.7638343999861,357.77865800005384,358.7779750999762,358.7779750999762,358.7779750999762,358.7779750999762,358.7779750999762,359.7769137000432,359.7769137000432,360.6606783999596,,,,,z,1,0.8795011999318376,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
150,v,60,60,14,v,1,0.6036136000184342,None,,,,,14,60,60,1,360.67607940000016,,360.661059300066,360.67607940000016,361.67526679998264,361.67526679998264,361.67526679998264,361.67526679998264,361.67526679998264,362.6746201000642,362.6746201000642,363.29196840000805,,,,,v,1,0.6036136000184342,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
50,c,61,61,14,c,1,0.8235108000226319,None,,,,,14,61,61,2,363.30732739996165,,363.29241390002426,363.30732739996165,364.30633859999944,364.30633859999944,364.30633859999944,364.30633859999944,364.30633859999944,365.30551009997725,365.30551009997725,366.13938319997396,,,,,c,1,0.8235108000226319,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
-150,z,62,62,14,z,1,1.2786274999380112,None,,,,,14,62,62,3,366.15465360006783,,366.13982719997875,366.15465360006783,367.1539081999799,367.1539081999799,367.1539081999799,367.1539081999799,367.1539081999799,368.1528786000563,368.1528786000563,369.43635340000037,,,,,z,1,1.2786274999380112,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
50,c,63,63,15,c,1,1.1641780000645667,None,,,,,15,63,63,2,369.45164990006015,,369.43685429997277,369.45164990006015,370.45100820006337,370.45100820006337,370.45100820006337,370.45100820006337,370.45100820006337,371.4502746000653,371.4502746000653,372.617004300002,,,,,c,1,1.1641780000645667,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
50,c,64,64,16,c,1,1.3115274000447243,None,,,,,16,64,64,2,372.63231020001695,,372.61738399998285,372.63231020001695,373.6315431999974,373.6315431999974,373.6315431999974,373.6315431999974,373.6315431999974,374.6308164000511,374.6308164000511,375.9475136999972,,,,,c,1,1.3115274000447243,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
-150,z,65,65,15,z,1,0.8275366999441758,None,,,,,15,65,65,3,375.96283490001224,,375.94791360001545,375.96283490001224,376.9618876000168,376.9618876000168,376.9618876000168,376.9618876000168,376.9618876000168,377.9610993000679,377.9610993000679,378.79560010007117,,,,,z,1,0.8275366999441758,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
50,c,66,66,17,c,1,0.9522164999507368,None,,,,,17,66,66,2,378.8101263999706,,378.79647050006315,378.8101263999706,379.8094664000673,379.8094664000673,379.8094664000673,379.8094664000673,379.8094664000673,380.8087202999741,380.8087202999741,381.77568620000966,,,,,c,1,0.9522164999507368,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
50,c,67,67,18,c,1,0.9809552999213338,None,,,,,18,67,67,2,381.7910298999632,,381.7761438000016,381.7910298999632,382.79017030005343,382.79017030005343,382.79017030005343,382.79017030005343,382.79017030005343,383.78932239999995,383.78932239999995,384.77285189996473,,,,,c,1,0.9809552999213338,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
50,c,68,68,19,c,1,1.3110638000071049,None,,,,,19,68,68,2,384.7886321999831,,384.77323170006275,384.7886321999831,385.7875557000516,385.7875557000516,385.7875557000516,385.7875557000516,385.8042021000292,386.786738099996,386.786738099996,388.1034883999964,,,,,c,1,1.3110638000071049,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
-150,z,69,69,16,z,1,1.1765427000354975,None,,,,,16,69,69,3,388.1188037999673,,388.1038721000077,388.1188037999673,389.1180638000369,389.1180638000369,389.1180638000369,389.1180638000369,389.1180638000369,390.1171859999886,390.1171859999886,391.3007926000282,,,,,z,1,1.1765427000354975,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
-150,z,70,70,17,z,1,0.783621700014919,None,,,,,17,70,70,3,391.31611330003943,,391.3011756000342,391.31611330003943,392.3153672000626,392.3153672000626,392.3153672000626,392.3153672000626,392.3153672000626,393.31427580001764,393.31427580001764,394.11472169996705,,,,,z,1,0.783621700014919,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
150,v,71,71,15,v,1,0.7004790999926627,None,,,,,15,71,71,1,394.1302596000023,,394.1151518999832,394.1302596000023,395.129402999999,395.129402999999,395.129402999999,395.129402999999,395.129402999999,396.128527999972,396.128527999972,396.845820400049,,,,,v,1,0.7004790999926627,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
-50,x,72,72,18,x,1,1.3335113000357524,None,,,,,18,72,72,0,396.86119159997907,,396.84621320001315,396.86119159997907,397.8603511999827,397.8603511999827,397.8603511999827,397.8603511999827,397.8603511999827,398.8596747000702,398.8596747000702,400.2094780000625,,,,,x,1,1.3335113000357524,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
150,v,73,73,16,v,1,0.8770774999866262,None,,,,,16,73,73,1,400.22497089998797,,400.2098718000343,400.22497089998797,401.22409539995715,401.22409539995715,401.22409539995715,401.22409539995715,401.22409539995715,402.2233042999869,402.2233042999869,403.106873700046,,,,,v,1,0.8770774999866262,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
150,v,74,74,17,v,1,1.506999299977906,None,,,,,17,74,74,1,403.12264469999354,,403.10725900006946,403.12264469999354,404.12155799998436,404.12155799998436,404.12155799998436,404.12155799998436,404.13830620003864,405.1206872999901,405.1206872999901,406.63759719999507,,,,,v,1,1.506999299977906,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
150,v,75,75,18,v,1,1.2251254000002518,None,,,,,18,75,75,1,406.65272660006303,,406.63801250001416,406.65272660006303,407.65194620005786,407.65194620005786,407.65194620005786,407.65194620005786,407.65194620005786,408.65097760001663,408.65097760001663,409.88474380003754,,,,,v,1,1.2251254000002518,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
-50,x,76,76,19,x,1,1.3514796999515966,None,,,,,19,76,76,0,409.8998962000478,,409.8852334000403,409.8998962000478,410.89898070006166,410.89898070006166,410.89898070006166,410.89898070006166,410.89898070006166,411.8982422000263,411.8982422000263,413.2648744999897,,,,,x,1,1.3514796999515966,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
150,v,77,77,19,v,1,1.046685199951753,None,,,,,19,77,77,1,413.28045039996505,,413.2652559999842,413.28045039996505,414.27952810004354,414.27952810004354,414.27952810004354,414.27952810004354,414.2961178000551,415.2786355999997,415.2786355999997,416.33029730001,,,,,v,1,1.046685199951753,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
-150,z,78,78,18,z,1,2.365925300051458,None,,,,,18,78,78,3,416.3445216000546,,416.33105210005306,416.3445216000546,417.34338249999564,417.34338249999564,417.34338249999564,417.34338249999564,417.35999040002935,418.34268520004116,418.34268520004116,420.7252960000187,,,,,z,1,2.365925300051458,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
-150,z,79,79,19,z,1,1.0445424999343231,None,,,,,19,79,79,3,420.7403276000405,,420.7257569000358,420.7403276000405,421.7396612999728,421.7396612999728,421.7396612999728,421.7396612999728,421.7396612999728,422.7387893999694,422.7387893999694,423.7889869000064,,,,,z,1,1.0445424999343231,None,0005,001,2025-10-02_17h42.41.890,Motor Seq Learning main code,2024.2.4,60.04906010614286,2025-10-02 17h43.41.217254 +0530,
