reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,Fixation.started,text.started,key_resp.started,Fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
11,48,26,81,81,0,l,1.5916770000039833,None,0,81,81,70,381.6702815000026,,381.66259370000625,381.6702815000026,382.66947639999853,382.66947639999853,382.66947639999853,384.26951470000495,l,1.5916770000039833,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
13,77,72,82,82,0,l,11.680121199999121,None,0,82,82,65,384.28467409999575,,384.2768756000005,384.28467409999575,385.2839462999982,385.2839462999982,385.2839462999982,396.9751067000034,l,11.680121199999121,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
62,145,173,83,83,0,l,2.472387300003902,None,0,83,83,29,396.99026340000273,,396.98186030000215,396.99026340000273,397.98956980000366,397.98956980000366,397.98956980000366,400.47216620000836,l,2.472387300003902,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
48,136,171,84,84,0,l,3.445741299990914,None,0,84,84,32,400.4871296000056,,400.4778348999971,400.4871296000056,401.48660960000416,401.48660960000416,401.48660960000416,404.9349787999963,l,3.445741299990914,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
13,62,59,85,85,0,l,1.4079486999980872,None,0,85,85,82,404.95006529999955,,404.94130170000426,404.95006529999955,405.9492612000031,405.9492612000031,405.9492612000031,407.3660899999959,l,1.4079486999980872,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
100,138,160,86,86,0,t,1.5503346000041347,None,0,86,86,77,407.38125960000616,,407.37355450000905,407.38125960000616,408.38049840000167,408.38049840000167,408.39726990000054,409.94719210000767,t,1.5503346000041347,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
44,83,134,87,87,0,t,4.339472499996191,None,0,87,87,17,409.9624160000094,,409.9539950000035,409.9624160000094,410.96165389999805,410.96165389999805,410.96165389999805,415.309193699999,t,4.339472499996191,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
50,72,189,88,88,0,t,2.780288299996755,None,0,88,88,9,415.32464659999823,,415.3148121999984,415.32464659999823,416.3234494000062,416.3234494000062,416.340085799995,419.1060409000056,t,2.780288299996755,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
35,81,15,89,89,0,l,2.0895063999923877,None,0,89,89,8,419.1208379000018,,419.1138069000008,419.1208379000018,420.1202579999954,420.1202579999954,420.1202579999954,422.21991980000166,l,2.0895063999923877,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
78,80,34,90,90,0,t,4.435517600009916,None,0,90,90,6,422.2349394000048,,422.2273361999978,422.2349394000048,423.2342073000036,423.2342073000036,423.2342073000036,427.6819808,t,4.435517600009916,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
19,95,87,91,91,0,l,2.9818255999998655,None,0,91,91,94,427.69683420000365,,427.689798300009,427.69683420000365,428.6961439000006,428.6961439000006,428.6961439000006,431.69494210000266,l,2.9818255999998655,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
54,176,141,92,92,0,l,5.439324399994803,None,0,92,92,96,431.7098960000003,,431.70148920000065,431.7098960000003,432.7093587999989,432.7093587999989,432.7093587999989,438.1564061999961,l,5.439324399994803,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
26,91,36,93,93,0,l,2.474162799990154,None,0,93,93,75,438.1716099000041,,438.16593770000327,438.1716099000041,439.17044489999535,439.17044489999535,439.17044489999535,441.6531371000019,l,2.474162799990154,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
57,129,146,94,94,0,t,11.946468599999207,None,0,94,94,55,441.66808400000446,,441.6602270000003,441.66808400000446,442.66752129999804,442.66752129999804,442.66752129999804,454.6249164000037,t,11.946468599999207,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
11,30,137,95,95,0,t,1.7333098000090104,None,0,95,95,0,454.64004480000585,,454.6314885000029,454.64004480000585,455.63936159999867,455.63936159999867,455.63936159999867,457.388850000003,t,1.7333098000090104,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
57,75,128,96,96,0,t,5.601446300002863,None,0,96,96,74,457.40451490000123,,457.3930912000069,457.40451490000123,458.40352330000314,458.40352330000314,458.42032639999525,464.0171865000011,t,5.601446300002863,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
67,177,64,97,97,0,t,3.9069046000076924,None,0,97,97,52,464.03191449999576,,464.02539460000116,464.03191449999576,465.03106580000895,465.03106580000895,465.03106580000895,468.9455561000068,t,3.9069046000076924,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
68,187,8,98,98,0,l,3.4006498999951873,None,0,98,98,80,468.96095000000787,,468.9507624999969,468.96095000000787,469.9601108000061,469.9601108000061,469.9601108000061,473.3750865000038,l,3.4006498999951873,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
15,84,32,99,99,0,l,3.6821469999995315,None,0,99,99,81,473.39040950000344,,473.38137230000575,473.39040950000344,474.3895588000014,474.3895588000014,474.3895588000014,478.08773090000614,l,3.6821469999995315,None,0004,001,2025-11-06_20h58.27.896,Delay Discounting Main,2024.2.4,59.902119940364244,2025-11-06 20h58.39.947446 +0530,
