thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
111,0,111,[-0.22037037037037038],[0.2796296296296296],[1],[0],[0],[1.527254099957645],['target'],111,0,111,0,193.6581928000087,,5,193.64633699995466,193.6581928000087,193.6581928000087,0.02094529999885708,195.1742971999338,[-0.22037037037037038],[0.2796296296296296],[1],[0],[0],[1.527254099957645],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
112,0,112,[0.07222222222222222],[0.3888888888888889],[1],[0],[0],[1.1919674000237137],['target'],112,0,112,0,195.2091889999574,,5,195.19719660002738,195.2091889999574,195.2091889999574,0.02267620002385229,196.38959539995994,[0.07222222222222222],[0.3888888888888889],[1],[0],[0],[1.1919674000237137],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
113,0,113,[0.06388888888888888],[-0.3416666666666667],[1],[0],[0],[1.4441433999454603],['target'],113,0,113,0,196.42107899999246,,5,196.40988349996042,196.42107899999246,196.42107899999246,0.020137000014074147,197.85458499996457,[0.06388888888888888],[-0.3416666666666667],[1],[0],[0],[1.4441433999454603],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
114,0,114,[0.5138888888888888],[-0.26296296296296295],[1],[0],[0],[1.507584400009364],['target'],114,0,114,0,197.91391719994135,,10,197.89542339998297,197.91391719994135,197.91391719994135,0.04060079995542765,199.40347599994857,[0.5138888888888888],[-0.26296296296296295],[1],[0],[0],[1.507584400009364],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
115,0,115,[0.31574074074074077],[0.13055555555555556],[1],[0],[0],[1.6106608000118285],['target'],115,0,115,0,199.43583670002408,,5,199.42398940003477,199.43583670002408,199.43583670002408,0.020314599969424307,201.03518589993473,[0.31574074074074077],[0.13055555555555556],[1],[0],[0],[1.6106608000118285],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
116,0,116,[0.16296296296296298],[0.13425925925925927],[1],[0],[0],[1.7383631999837235],['target'],116,0,116,0,201.0963775999844,,10,201.07794919994194,201.0963775999844,201.0963775999844,0.0425698000472039,202.8168145000236,[0.16296296296296298],[0.13425925925925927],[1],[0],[0],[1.7383631999837235],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
117,0,117,[-0.13055555555555556],[-0.3333333333333333],[1],[0],[0],[2.311422900063917],['target'],117,0,117,0,202.84812079998665,,5,202.83631049992982,202.84812079998665,202.84812079998665,0.01929329999256879,205.14839500002563,[-0.13055555555555556],[-0.3333333333333333],[1],[0],[0],[2.311422900063917],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
118,0,118,[0.1111111111111111],[-0.2518518518518518],[1],[0],[0],[1.8023619999876246],['target'],118,0,118,0,205.21261239994783,,10,205.19316829997115,205.21261239994783,205.21261239994783,0.04454660008195788,206.99601969996002,[0.1111111111111111],[-0.2518518518518518],[1],[0],[0],[1.8023619999876246],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
119,0,119,[-0.18981481481481483],[0.48518518518518516],[1],[0],[0],[2.4264762999955565],['target'],119,0,119,0,207.05277700000443,,10,207.03427469998132,207.05277700000443,207.05277700000443,0.038045700057409704,209.46124959993176,[-0.18981481481481483],[0.48518518518518516],[1],[0],[0],[2.4264762999955565],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
120,0,120,[-0.1824074074074074],[0.32407407407407407],[1],[0],[0],[1.077957300003618],['target'],120,0,120,0,209.49339770001825,,5,209.48172609996982,209.49339770001825,209.49339770001825,0.02021080011036247,210.56021529994905,[-0.1824074074074074],[0.32407407407407407],[1],[0],[0],[1.077957300003618],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
121,0,121,[0.4685185185185185],[0.4074074074074074],[1],[0],[0],[1.5076016000239179],['target'],121,0,121,0,210.6194559999276,,10,210.60067149996758,210.6194559999276,210.6194559999276,0.040219100075773895,212.10874900000636,[0.4685185185185185],[0.4074074074074074],[1],[0],[0],[1.5076016000239179],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
122,0,122,[0.12129629629629629],[-0.2601851851851852],[1],[0],[0],[1.5566615000134334],['target'],122,0,122,0,212.172485099989,,10,212.14991989999544,212.172485099989,212.172485099989,0.04090799996629357,213.7070640999591,[0.12129629629629629],[-0.2601851851851852],[1],[0],[0],[1.5566615000134334],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
123,0,123,[-0.38796296296296295],[0.44722222222222224],[1],[0],[0],[1.574200400034897],['target'],123,0,123,0,213.76689550001174,,10,213.74805369996466,213.76689550001174,213.76689550001174,0.04072829999495298,215.3227784000337,[-0.38796296296296295],[0.44722222222222224],[1],[0],[0],[1.574200400034897],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
124,0,124,[0.06481481481481481],[0.41759259259259257],[1],[0],[0],[1.0131891999626532],['target'],124,0,124,0,215.35425720002968,,5,215.34206199995242,215.35425720002968,215.35425720002968,0.01908030000049621,216.35585379996337,[0.06481481481481481],[0.41759259259259257],[1],[0],[0],[1.0131891999626532],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
125,0,125,[-0.39444444444444443],[-0.2574074074074074],[1],[0],[0],[1.8872048000339419],['target'],125,0,125,0,216.41689340001903,,10,216.39852039993275,216.41689340001903,216.41689340001903,0.04238180001266301,218.28622190002352,[-0.39444444444444443],[-0.2574074074074074],[1],[0],[0],[1.8872048000339419],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
126,0,126,[0.15462962962962962],[0.1361111111111111],[1],[0],[0],[2.3785004999954253],['target'],126,0,126,0,218.31825050001498,,5,218.3068353999406,218.31825050001498,218.31825050001498,0.020414200029335916,220.6859475999372,[0.15462962962962962],[0.1361111111111111],[1],[0],[0],[2.3785004999954253],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
127,0,127,[-0.0962962962962963],[-0.3333333333333333],[1],[0],[0],[1.824684499995783],['target'],127,0,127,0,220.71972009993624,,5,220.70766439998988,220.71972009993624,220.71972009993624,0.021497000008821487,222.53279219998512,[-0.0962962962962963],[-0.3333333333333333],[1],[0],[0],[1.824684499995783],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
128,0,128,[0.1925925925925926],[-0.1638888888888889],[1],[0],[0],[1.111581200035289],['target'],128,0,128,0,222.565432399977,,5,222.55326049996074,222.565432399977,222.565432399977,0.020307600032538176,223.66549509996548,[0.1925925925925926],[-0.1638888888888889],[1],[0],[0],[1.111581200035289],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
129,0,129,[-0.1259259259259259],[0.14166666666666666],[1],[0],[0],[1.4110757000744343],['target'],129,0,129,0,223.69705550000072,,5,223.6860043000197,223.69705550000072,223.69705550000072,0.020313699962571263,225.09772139997222,[-0.1259259259259259],[0.14166666666666666],[1],[0],[0],[1.4110757000744343],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
130,0,130,[0.362962962962963],[-0.10648148148148148],[1],[0],[0],[1.5598225999856368],['target'],130,0,130,0,225.13120910001453,,5,225.1195840999717,225.13120910001453,225.13120910001453,0.021626300062052906,226.6800693999976,[0.362962962962963],[-0.10648148148148148],[1],[0],[0],[1.5598225999856368],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
131,0,131,[0.3416666666666667],[-0.0824074074074074],[1],[0],[0],[1.1544709999579936],['target'],131,0,131,0,226.7433087999234,,10,226.7239423999563,226.7433087999234,226.7433087999234,0.043645899975672364,227.87894099997357,[0.3416666666666667],[-0.0824074074074074],[1],[0],[0],[1.1544709999579936],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
132,0,132,[-0.44722222222222224],[-0.3592592592592593],[1],[0],[0],[2.3232426999602467],['target'],132,0,132,0,227.93946339993272,,10,227.92017479997594,227.93946339993272,227.93946339993272,0.04105659993365407,230.2439660000382,[-0.44722222222222224],[-0.3592592592592593],[1],[0],[0],[2.3232426999602467],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
133,0,133,[0.28703703703703703],[0.2796296296296296],[1],[0],[0],[2.805180100025609],['target'],133,0,133,0,230.32816309994087,,10,230.30148120003287,230.32816309994087,230.32816309994087,0.05726259993389249,233.10714109998662,[0.28703703703703703],[0.2796296296296296],[1],[0],[0],[2.805180100025609],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
134,0,134,[-0.3037037037037037],[-0.2564814814814815],[1],[0],[0],[1.5113327999133617],['target'],134,0,134,0,233.1404770000372,,5,233.12871489999816,233.1404770000372,233.1404770000372,0.02132009994238615,234.64063049992546,[-0.3037037037037037],[-0.2564814814814815],[1],[0],[0],[1.5113327999133617],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
135,0,135,[-0.2490740740740741],[-0.0824074074074074],[1],[0],[0],[1.1759684999706224],['target'],135,0,135,0,234.673980499967,,5,234.6617509999778,234.673980499967,234.673980499967,0.020919700036756694,235.83823130000383,[-0.2490740740740741],[-0.0824074074074074],[1],[0],[0],[1.1759684999706224],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
136,0,136,[-0.17592592592592593],[0.044444444444444446],[1],[0],[0],[1.8928409999934956],['target'],136,0,136,0,235.87155859998893,,5,235.85973659995943,235.87155859998893,235.87155859998893,0.021307800081558526,237.7530589000089,[-0.17592592592592593],[0.044444444444444446],[1],[0],[0],[1.8928409999934956],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
137,0,137,[0.03333333333333333],[0.42962962962962964],[1],[0],[0],[2.610422399942763],['target'],137,0,137,0,237.78519700001925,,5,237.7730948999524,237.78519700001925,237.78519700001925,0.019862800021655858,240.3840944999829,[0.03333333333333333],[0.42962962962962964],[1],[0],[0],[2.610422399942763],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
138,0,138,[0.19814814814814816],[-0.33425925925925926],[1],[0],[0],[1.7390897000441328],['target'],138,0,138,0,240.44610619999003,,10,240.42640599992592,240.44610619999003,240.44610619999003,0.04215200000908226,242.1660213000141,[0.19814814814814816],[-0.33425925925925926],[1],[0],[0],[1.7390897000441328],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
139,0,139,[-0.2657407407407407],[-0.18888888888888888],[1],[0],[0],[1.1993762000929564],['target'],139,0,139,0,242.23788439994678,,10,242.21595099999104,242.23788439994678,242.23788439994678,0.049754700041376054,243.4158792999806,[-0.2657407407407407],[-0.18888888888888888],[1],[0],[0],[1.1993762000929564],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
140,0,140,[0.05277777777777778],[0.375],[1],[0],[0],[1.161637800047174],['target'],140,0,140,0,243.44629699992947,,5,243.43469559994992,243.44629699992947,243.44629699992947,0.018609900027513504,244.5968705000123,[0.05277777777777778],[0.375],[1],[0],[0],[1.161637800047174],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
141,0,141,[0.04351851851851852],[0.31574074074074077],[1],[0],[0],[2.7574526999378577],['target'],141,0,141,0,244.65471329994034,,10,244.63655789999757,244.65471329994034,244.65471329994034,0.03949969995301217,247.39445459994022,[0.04351851851851852],[0.31574074074074077],[1],[0],[0],[2.7574526999378577],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
142,0,142,[-0.4527777777777778],[-0.22314814814814815],[1],[0],[0],[1.1641616999404505],['target'],142,0,142,0,247.42517509998288,,5,247.41361319995485,247.42517509998288,247.42517509998288,0.018955899984575808,248.57829079998191,[-0.4527777777777778],[-0.22314814814814815],[1],[0],[0],[1.1641616999404505],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
143,0,143,[0.29814814814814816],[0.38333333333333336],[1],[0],[0],[2.2554102001013234],['target'],143,0,143,0,248.63709139998537,,10,248.61867609992623,248.63709139998537,248.63709139998537,0.04022520000580698,250.8745910000289,[0.29814814814814816],[0.38333333333333336],[1],[0],[0],[2.2554102001013234],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
144,0,144,[-0.03425925925925926],[-0.4537037037037037],[1],[0],[0],[1.4285367999691516],['target'],144,0,144,0,250.9062015999807,,5,250.89496139995754,250.9062015999807,250.9062015999807,0.0201674000127241,252.32403909997083,[-0.03425925925925926],[-0.4537037037037037],[1],[0],[0],[1.4285367999691516],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
145,0,145,[0.1398148148148148],[-0.2935185185185185],[1],[0],[0],[1.0405564999673516],['target'],145,0,145,0,252.3832328999415,,10,252.36501529999077,252.3832328999415,252.3832328999415,0.040746600017882884,253.4060424999334,[0.1398148148148148],[-0.2935185185185185],[1],[0],[0],[1.0405564999673516],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
146,0,146,[-0.41944444444444445],[-0.26666666666666666],[1],[0],[0],[1.2948046999517828],['target'],146,0,146,0,253.43808979995083,,5,253.42656549997628,253.43808979995083,253.43808979995083,0.020245300023816526,254.72193779994268,[-0.41944444444444445],[-0.26666666666666666],[1],[0],[0],[1.2948046999517828],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
147,0,147,[-0.17777777777777778],[0.1527777777777778],[1],[0],[0],[1.088794399984181],['target'],147,0,147,0,254.7839246999938,,10,254.76423750002868,254.7839246999938,254.7839246999938,0.04207790002692491,255.85354879999068,[-0.17777777777777778],[0.1527777777777778],[1],[0],[0],[1.088794399984181],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
148,0,148,[0.049074074074074076],[-0.002777777777777778],[1],[0],[0],[1.128168600029312],['target'],148,0,148,0,255.88602239999454,,5,255.87456849997398,255.88602239999454,255.88602239999454,0.020821699989028275,257.00358419993427,[0.049074074074074076],[-0.002777777777777778],[1],[0],[0],[1.128168600029312],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
149,0,149,[-0.36203703703703705],[-0.45],[1],[0],[0],[1.8217912999680266],['target'],149,0,149,0,257.06362839997746,,10,257.0450302999234,257.06362839997746,257.06362839997746,0.041224900051020086,258.86732600000687,[-0.36203703703703705],[-0.45],[1],[0],[0],[1.8217912999680266],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
150,0,150,[0.3148148148148148],[-0.26851851851851855],[1],[0],[0],[1.4757185999769717],['target'],150,0,150,0,258.9259871999966,,10,258.9071772999596,258.9259871999966,258.9259871999966,0.03966310003306717,260.38338729995303,[0.3148148148148148],[-0.26851851851851855],[1],[0],[0],[1.4757185999769717],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
151,0,151,[-0.43796296296296294],[0.3101851851851852],[1],[0],[0],[2.6597823000047356],['target'],151,0,151,0,260.4396843999857,,10,260.42067769996356,260.4396843999857,260.4396843999857,0.03708739997819066,263.0810252999654,[-0.43796296296296294],[0.3101851851851852],[1],[0],[0],[2.6597823000047356],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
152,0,152,[0.25925925925925924],[-0.03611111111111111],[1],[0],[0],[1.2609578999690711],['target'],152,0,152,0,263.1124853999354,,5,263.1013451999752,263.1124853999354,263.1124853999354,0.020141600049100816,264.36281179997604,[0.25925925925925924],[-0.03611111111111111],[1],[0],[0],[1.2609578999690711],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
153,0,153,[0.3287037037037037],[0.375],[1],[0],[0],[2.1428206000709906],['target'],153,0,153,0,264.41987490002066,,10,264.40160879993346,264.41987490002066,264.41987490002066,0.038637900026515126,266.5450129000237,[0.3287037037037037],[0.375],[1],[0],[0],[2.1428206000709906],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
154,0,154,[0.10648148148148148],[-0.16203703703703703],[1],[0],[0],[2.3073985999217257],['target'],154,0,154,0,266.60383839998394,,10,266.5846558000194,266.60383839998394,266.60383839998394,0.03944480000063777,268.8926093999762,[0.10648148148148148],[-0.16203703703703703],[1],[0],[0],[2.3073985999217257],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
155,0,155,[0.17314814814814813],[0.09722222222222222],[1],[0],[0],[0.8802193000447005],['target'],155,0,155,0,268.92316819995176,,5,268.91246239992324,268.92316819995176,268.92316819995176,0.019652500050142407,269.79332900000736,[0.17314814814814813],[0.09722222222222222],[1],[0],[0],[0.8802193000447005],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
156,0,156,[0.07037037037037037],[0.5],[1],[0],[0],[1.6242602000711486],['target'],156,0,156,0,269.82711429998744,,5,269.81571579992305,269.82711429998744,269.82711429998744,0.02214570005889982,271.4404837000184,[0.07037037037037037],[0.5],[1],[0],[0],[1.6242602000711486],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
157,0,157,[-0.42685185185185187],[-0.2777777777777778],[1],[0],[0],[1.7768991000484675],['target'],157,0,157,0,271.4750012999866,,5,271.4621047999244,271.4750012999866,271.4750012999866,0.021460499963723123,273.23951450001914,[-0.42685185185185187],[-0.2777777777777778],[1],[0],[0],[1.7768991000484675],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
158,0,158,[0.01574074074074074],[0.18796296296296297],[1],[0],[0],[1.3068500000517815],['target'],158,0,158,0,273.3014385999413,,10,273.2812401999254,273.3014385999413,273.3014385999413,0.041527100023813546,274.5886664999416,[0.01574074074074074],[0.18796296296296297],[1],[0],[0],[1.3068500000517815],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
159,0,159,[-0.5166666666666667],[-0.06481481481481481],[1],[0],[0],[1.5271025999682024],['target'],159,0,159,0,274.62206999992486,,5,274.609920399962,274.62206999992486,274.62206999992486,0.021054000011645257,276.1375089000212,[-0.5166666666666667],[-0.06481481481481481],[1],[0],[0],[1.5271025999682024],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
160,0,160,[0.48055555555555557],[0.4787037037037037],[1],[0],[0],[2.3430876000784338],['target'],160,0,160,0,276.16997709998395,,5,276.15778210002463,276.16997709998395,276.16997709998395,0.020130899967625737,278.5013917000033,[0.48055555555555557],[0.4787037037037037],[1],[0],[0],[2.3430876000784338],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
161,0,161,[0.19074074074074074],[-0.1787037037037037],[1],[0],[0],[3.0387116000056267],['target'],161,0,161,0,278.56097210000735,,10,278.54244420002215,278.56097210000735,278.56097210000735,0.040787999983876944,281.58163139992394,[0.19074074074074074],[-0.1787037037037037],[1],[0],[0],[3.0387116000056267],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
162,0,162,[0.03611111111111111],[0.4148148148148148],[1],[0],[0],[3.786449800012633],['target'],162,0,162,0,281.6442546999315,,10,281.6247049999656,281.6442546999315,281.6442546999315,0.04281979997176677,285.4117436999222,[0.03611111111111111],[0.4148148148148148],[1],[0],[0],[3.786449800012633],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
163,0,163,[0.12222222222222222],[-0.001851851851851852],[1],[0],[0],[1.4228236000053585],['target'],163,0,163,0,285.47320479992777,,10,285.45374579995405,285.47320479992777,285.47320479992777,0.04180340003222227,286.8770695999265,[0.12222222222222222],[-0.001851851851851852],[1],[0],[0],[1.4228236000053585],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
164,0,164,[0.4185185185185185],[-0.4388888888888889],[1],[0],[0],[1.2779838000424206],['target'],164,0,164,0,286.9096624000231,,5,286.8976835999638,286.9096624000231,286.9096624000231,0.02040919999126345,288.1761376999784,[0.4185185185185185],[-0.4388888888888889],[1],[0],[0],[1.2779838000424206],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
165,0,165,[-0.0787037037037037],[0.22870370370370371],[1],[0],[0],[1.1091629000147805],['target'],165,0,165,0,288.20955110003706,,5,288.19796999997925,288.20955110003706,288.20955110003706,0.02163460000883788,289.3076414000243,[-0.0787037037037037],[0.22870370370370371],[1],[0],[0],[1.1091629000147805],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
166,0,166,[-0.4898148148148148],[-0.45185185185185184],[1],[0],[0],[1.5617380000185221],['target'],166,0,166,0,289.33859209995717,,5,289.3275837999536,289.33859209995717,289.33859209995717,0.01978380000218749,290.88999489997514,[-0.4898148148148148],[-0.45185185185185184],[1],[0],[0],[1.5617380000185221],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
167,0,167,[-0.4361111111111111],[-0.11388888888888889],[1],[0],[0],[1.2260263999924064],['target'],167,0,167,0,290.9239074999932,,5,290.91240419994574,290.9239074999932,290.9239074999932,0.022223200066946447,292.1389794999268,[-0.4361111111111111],[-0.11388888888888889],[1],[0],[0],[1.2260263999924064],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
168,0,168,[0.1425925925925926],[0.1824074074074074],[1],[0],[0],[2.2206930000102147],['target'],168,0,168,0,292.20121339999605,,10,292.1820750000188,292.20121339999605,292.20121339999605,0.042872300022281706,294.40335439995397,[0.1425925925925926],[0.1824074074074074],[1],[0],[0],[2.2206930000102147],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
169,0,169,[0.15185185185185185],[0.21851851851851853],[1],[0],[0],[2.225196300074458],['target'],169,0,169,0,294.4613670000108,,10,294.4430686000269,294.4613670000108,294.4613670000108,0.039460500003769994,296.6688526000362,[0.15185185185185185],[0.21851851851851853],[1],[0],[0],[2.225196300074458],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
170,0,170,[-0.006481481481481481],[0.12777777777777777],[1],[0],[0],[0.974424000014551],['target'],170,0,170,0,296.72787229996175,,10,296.70919540000614,296.72787229996175,296.72787229996175,0.04015000001527369,297.6842460000189,[-0.006481481481481481],[0.12777777777777777],[1],[0],[0],[0.974424000014551],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
171,0,171,[0.20277777777777778],[-0.3990740740740741],[1],[0],[0],[1.4077204999048263],['target'],171,0,171,0,297.7454727999866,,10,297.7253992999904,297.7454727999866,297.7454727999866,0.04095719999168068,299.1336257000221,[0.20277777777777778],[-0.3990740740740741],[1],[0],[0],[1.4077204999048263],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
172,0,172,[-0.14166666666666666],[0.027777777777777776],[1],[0],[0],[1.440420200000517],['target'],172,0,172,0,299.19241749995854,,10,299.1739252000116,299.19241749995854,299.19241749995854,0.04010079998988658,300.6148510000203,[-0.14166666666666666],[0.027777777777777776],[1],[0],[0],[1.440420200000517],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
173,0,173,[0.3333333333333333],[0.03333333333333333],[1],[0],[0],[1.1246982000302523],['target'],173,0,173,0,300.674349399982,,10,300.6551049000118,300.674349399982,300.674349399982,0.04004639992490411,301.78034379996825,[0.3333333333333333],[0.03333333333333333],[1],[0],[0],[1.1246982000302523],['target'],0005,001,2025-09-30_16h21.33.209,Visual search main code,2024.2.4,60.06125045414499,2025-09-30 16h21.45.226921 +0530,
