delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart
0.7,1000,exp,201,21,5,space,0.5581405,None,200,1,[2.3120240001007915],[2.3120339000597596],5,21,201,26,1831.152548,,1831.137595,1831.152548,1832.151774,1832.151774,1832.168086,1832.718663,space,0.5581405,None,1832.720484,1833.433957,1833.770391,1833.753907,1833.754935,1833.770391,1833.770391,1833.770391,1836.08276,200,1,[2.3120240001007915],[2.3120339000597596],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.4,1000,exp,202,22,5,space,0.46169,None,100,1,[3.196481900056824],[3.196492000017315],5,22,202,31,1836.097819,,1836.083032,1836.097819,1837.097627,1837.097627,1837.097627,1837.563614,space,0.46169,None,1837.565331,1837.962933,1838.281159,1838.265889,1838.26672,1838.281159,1838.281159,1838.281159,1841.47799,100,1,[3.196481900056824],[3.196492000017315],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.4,1000,exp,203,23,5,space,1.9722881,None,200,1,[2.1838483000174165],[2.1838578999741003],5,23,203,19,1841.493554,,1841.478266,1841.493554,1842.492798,1842.492798,1842.492798,1844.474635,space,1.9722881,None,1844.475839,1844.873691,1845.188678,1845.172352,1845.173595,1845.188678,1845.188678,1845.188678,1847.372885,200,1,[2.1838483000174165],[2.1838578999741003],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.7,1000,exp,204,24,5,space,0.5494476,None,400,1,[1.6247871000086889],[1.6247973999707028],5,24,204,20,1847.388488,,1847.373147,1847.388488,1848.387693,1848.387693,1848.387693,1848.938007,space,0.5494476,None,1848.940483,1849.652873,1849.960661,1849.936648,1849.937412,1849.960661,1849.960661,1849.960661,1851.585818,400,1,[1.6247871000086889],[1.6247973999707028],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.7,1000,exp,205,25,5,space,0.5460202,None,250,1,[2.9173821000149474],[2.917399000027217],5,25,205,35,1851.601305,,1851.586094,1851.601305,1852.60017,1852.60017,1852.60017,1853.150674,space,0.5460202,None,1853.153515,1853.866106,1854.196582,1854.171047,1854.172174,1854.196582,1854.196582,1854.196582,1857.114377,250,1,[2.9173821000149474],[2.917399000027217],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,1000,exp,206,26,5,space,0.5735711,None,300,1,[2.429067700053565],[2.4290781000163406],5,26,206,27,1857.129653,,1857.114683,1857.129653,1858.129145,1858.129145,1858.129145,1858.712677,space,0.5735711,None,1858.715121,1858.828258,1859.130657,1859.116868,1859.117262,1859.130657,1859.130657,1859.130657,1861.56011,300,1,[2.429067700053565],[2.4290781000163406],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.7,400,unexp,207,27,5,space,0.4547589,None,400,1,[2.471543399966322],[2.471553699928336],5,27,207,5,1861.575622,,1861.560451,1861.575622,1862.574978,1862.574978,1862.574978,1863.042009,space,0.4547589,None,1863.044273,1863.757221,1864.034281,1864.012215,1864.012932,1864.034281,1864.034281,1864.034281,1866.506187,400,1,[2.471543399966322],[2.471553699928336],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,400,unexp,208,28,5,space,0.9492517,None,100,1,[2.574977299897],[2.5749870999716222],5,28,208,0,1866.521749,,1866.506461,1866.521749,1867.5211,1867.5211,1867.5211,1868.486877,space,0.9492517,None,1868.489376,1868.586632,1868.87679,1868.853172,1868.853915,1868.87679,1868.87679,1868.87679,1871.452151,100,1,[2.574977299897],[2.5749870999716222],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,1000,exp,209,29,5,space,0.3115565,None,100,1,[1.3309135999297723],[1.3309234000043944],5,29,209,9,1871.467126,,1871.45246,1871.467126,1872.466583,1872.466583,1872.466583,1872.783792,space,0.3115565,None,1872.786519,1872.883003,1873.18448,1873.168626,1873.169762,1873.18448,1873.18448,1873.18448,1874.515766,100,1,[1.3309135999297723],[1.3309234000043944],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,400,unexp,210,30,5,space,0.4508926,None,100,1,[1.209216000046581],[1.2092255000025034],5,30,210,3,1874.531259,,1874.516081,1874.531259,1875.53068,1875.53068,1875.53068,1875.997477,space,0.4508926,None,1875.999885,1876.096786,1876.386916,1876.363882,1876.364657,1876.386916,1876.386916,1876.386916,1877.596539,100,1,[1.209216000046581],[1.2092255000025034],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,1000,exp,211,31,5,space,0.2548952,None,100,1,[1.402029599994421],[1.4020399999571964],5,31,211,24,1877.612129,,1877.596868,1877.612129,1878.611445,1878.611445,1878.628057,1878.878455,space,0.2548952,None,1878.881204,1878.977627,1879.29128,1879.267686,1879.268501,1879.29128,1879.29128,1879.29128,1880.693723,100,1,[1.402029599994421],[1.4020399999571964],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.4,1000,exp,212,32,5,space,0.2882622,None,200,1,[1.4731731000356376],[1.4731835999991745],5,32,212,28,1880.709421,,1880.694047,1880.709421,1881.708412,1881.708412,1881.708412,1882.009147,space,0.2882622,None,1882.011813,1882.424813,1882.717723,1882.691139,1882.691883,1882.717723,1882.717723,1882.717723,1884.191315,200,1,[1.4731731000356376],[1.4731835999991745],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.4,400,unexp,213,33,5,space,0.7991998,None,300,1,[1.4433888000203297],[1.4433988000964746],5,33,213,1,1884.206406,,1884.191598,1884.206406,1885.205593,1885.205593,1885.205593,1886.005663,space,0.7991998,None,1886.008376,1886.420855,1886.760239,1886.743861,1886.744907,1886.760239,1886.760239,1886.760239,1888.203992,300,1,[1.4433888000203297],[1.4433988000964746],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,400,unexp,214,34,5,space,0.2861267,None,100,1,[1.7716202998999506],[1.7716293999692425],5,34,214,6,1888.219518,,1888.204313,1888.219518,1889.218479,1889.218479,1889.218479,1889.5192,space,0.2861267,None,1889.521659,1889.618378,1889.945886,1889.921697,1889.922498,1889.945886,1889.945886,1889.945886,1891.717878,100,1,[1.7716202998999506],[1.7716293999692425],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,1000,exp,215,35,5,space,0.4125415,None,100,1,[1.423726600012742],[1.4237433000234887],5,35,215,12,1891.733131,,1891.718137,1891.733131,1892.732456,1892.732456,1892.732456,1893.149023,space,0.4125415,None,1893.151479,1893.24852,1893.540707,1893.515459,1893.516213,1893.540707,1893.540707,1893.540707,1894.964832,100,1,[1.423726600012742],[1.4237433000234887],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.4,400,unexp,216,0,6,space,0.3935882,None,200,1,[1.1791029999731109],[1.1791132000507787],6,0,216,1,1894.980236,,1894.965099,1894.980236,1895.97937,1895.97937,1895.97937,1896.37973,space,0.3935882,None,1896.3824,1896.778862,1897.115719,1897.099944,1897.100882,1897.115719,1897.115719,1897.115719,1898.295182,200,1,[1.1791029999731109],[1.1791132000507787],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.7,400,unexp,217,1,6,space,0.3018249,None,300,1,[6.6949134999886155],[6.694923399947584],6,1,217,5,1898.310368,,1898.295475,1898.310368,1899.309971,1899.309971,1899.309971,1899.627038,space,0.3018249,None,1899.629482,1900.342437,1900.642376,1900.625232,1900.625629,1900.642376,1900.642376,1900.642376,1907.337667,300,1,[6.6949134999886155],[6.694923399947584],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.4,1000,exp,218,2,6,space,0.6792589,None,350,1,[3.690731900045648],[3.690740799997002],6,2,218,19,1907.352486,,1907.337982,1907.352486,1908.352109,1908.352109,1908.352109,1909.035165,space,0.6792589,None,1909.037026,1909.434292,1909.774535,1909.757919,1909.758895,1909.774535,1909.774535,1909.774535,1913.465795,350,1,[3.690731900045648],[3.690740799997002],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.7,1000,exp,219,3,6,space,0.2700397,None,500,1,[1.6127469999482855],[1.6127567999064922],6,3,219,29,1913.480604,,1913.46613,1913.480604,1914.479808,1914.479808,1914.479808,1914.763542,space,0.2700397,None,1914.765828,1915.479173,1915.782452,1915.768079,1915.768544,1915.782452,1915.782452,1915.782452,1917.39557,500,1,[1.6127469999482855],[1.6127567999064922],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,1000,exp,220,4,6,space,0.5306219,None,100,1,[1.5818962999619544],[1.5819072000449523],6,4,220,33,1917.4108,,1917.395879,1917.4108,1918.409658,1918.409658,1918.409658,1918.943284,space,0.5306219,None,1918.946041,1919.04282,1919.359799,1919.335028,1919.336644,1919.359799,1919.359799,1919.359799,1920.942085,100,1,[1.5818962999619544],[1.5819072000449523],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.7,1000,exp,221,5,6,space,0.6726192,None,300,1,[5.044796599890105],[5.044806199963205],6,5,221,23,1920.957408,,1920.942404,1920.957408,1921.956979,1921.956979,1921.956979,1922.64039,space,0.6726192,None,1922.642981,1923.355365,1923.690598,1923.666123,1923.667464,1923.690598,1923.690598,1923.690598,1928.735779,300,1,[5.044796599890105],[5.044806199963205],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.4,1000,exp,222,6,6,space,1.1902785,None,200,1,[2.0257686000550166],[2.0257789000170305],6,6,222,28,1928.750524,,1928.736091,1928.750524,1929.749782,1929.749782,1929.749782,1930.949766,space,1.1902785,None,1930.95235,1931.365284,1931.687833,1931.67113,1931.67237,1931.687833,1931.687833,1931.687833,1933.713955,200,1,[2.0257686000550166],[2.0257789000170305],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.4,400,unexp,223,7,6,space,93.3496985,None,200,1,[2.3527476999443024],[2.3527570000151172],6,7,223,7,1933.729484,,1933.714237,1933.729484,1934.729176,1934.729176,1934.729176,2028.081673,space,93.3496985,None,2028.084372,2028.480818,2028.793285,2028.771062,2028.771792,2028.793285,2028.793285,2028.793285,2031.146385,200,1,[2.3527476999443024],[2.3527570000151172],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,1000,exp,224,8,6,space,0.3371626,None,100,1,[3.2315213999245316],[3.2315308999968693],6,8,224,9,2031.161727,,2031.146646,2031.161727,2032.160999,2032.160999,2032.160999,2032.511604,space,0.3371626,None,2032.51406,2032.627073,2032.926865,2032.911434,2032.912294,2032.926865,2032.926865,2032.926865,2036.158744,100,1,[3.2315213999245316],[3.2315308999968693],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,1000,exp,225,9,6,space,0.3503784,None,100,1,[1.3585164000978693],[1.358526200056076],6,9,225,12,2036.173563,,2036.159017,2036.173563,2037.173267,2037.173267,2037.173267,2037.54059,space,0.3503784,None,2037.543328,2037.655959,2037.963804,2037.939525,2037.94033,2037.963804,2037.963804,2037.963804,2039.322696,100,1,[1.3585164000978693],[1.358526200056076],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.4,1000,exp,226,10,6,space,0.6454494,None,100,1,[1.3538046999601647],[1.3538143000332639],6,10,226,16,2039.337677,,2039.322957,2039.337677,2040.336962,2040.336962,2040.336962,2040.987191,space,0.6454494,None,2040.989605,2041.402827,2041.715237,2041.701004,2041.701417,2041.715237,2041.715237,2041.715237,2043.069417,100,1,[1.3538046999601647],[1.3538143000332639],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.7,1000,exp,227,11,6,space,0.306689,None,200,1,[1.6760798000032082],[1.6760894999606535],6,11,227,20,2043.08454,,2043.069678,2043.08454,2044.083792,2044.083792,2044.083792,2044.400757,space,0.306689,None,2044.403209,2045.116304,2045.38946,2045.366541,2045.367295,2045.38946,2045.38946,2045.38946,2047.065888,200,1,[1.6760798000032082],[1.6760894999606535],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,400,unexp,228,12,6,space,0.4229909,None,100,1,[1.3104642999824136],[1.3104743999429047],6,12,228,6,2047.081209,,2047.066148,2047.081209,2048.08043,2048.08043,2048.08043,2048.514048,space,0.4229909,None,2048.516519,2048.613243,2048.885402,2048.863194,2048.863917,2048.885402,2048.885402,2048.885402,2050.196232,100,1,[1.3104642999824136],[1.3104743999429047],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,400,unexp,229,13,6,space,0.3628113,None,100,1,[1.1104479000205174],[1.1104582000989467],6,13,229,0,2050.211407,,2050.196505,2050.211407,2051.211046,2051.211046,2051.211046,2051.577736,space,0.3628113,None,2051.579545,2051.676892,2051.949648,2051.928063,2051.928832,2051.949648,2051.949648,2051.949648,2053.060445,100,1,[1.1104479000205174],[1.1104582000989467],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,1000,exp,230,14,6,space,0.5782672,None,100,1,[1.38209630001802],[1.382112400024198],6,14,230,18,2053.076115,,2053.06073,2053.076115,2054.075387,2054.075387,2054.075387,2054.658566,space,0.5782672,None,2054.661027,2054.757936,2055.024732,2055.007382,2055.007768,2055.024732,2055.024732,2055.024732,2056.407379,100,1,[1.38209630001802],[1.382112400024198],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.7,1000,exp,231,15,6,space,0.2336569,None,300,1,[1.2023950000293553],[1.2024048001039773],6,15,231,35,2056.423119,,2056.407782,2056.423119,2057.4223,2057.4223,2057.4223,2057.672769,space,0.2336569,None,2057.675587,2058.38806,2058.702173,2058.688349,2058.689093,2058.702173,2058.702173,2058.702173,2059.904925,300,1,[1.2023950000293553],[1.2024048001039773],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.4,1000,exp,232,16,6,space,0.490268,None,200,1,[2.814987000077963],[2.8149970000376925],6,16,232,22,2059.920037,,2059.905208,2059.920037,2060.919063,2060.919063,2060.935823,2061.419469,space,0.490268,None,2061.421929,2061.834767,2062.135072,2062.119708,2062.120115,2062.135072,2062.135072,2062.135072,2064.950438,200,1,[2.814987000077963],[2.8149970000376925],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.7,1000,exp,233,17,6,space,0.3538618,None,400,1,[1.2426743999822065],[1.242684500059113],6,17,233,11,2064.965327,,2064.950751,2064.965327,2065.964693,2065.964693,2065.964693,2066.331859,space,0.3538618,None,2066.334351,2067.047196,2067.354114,2067.331403,2067.332273,2067.354114,2067.354114,2067.354114,2068.597167,400,1,[1.2426743999822065],[1.242684500059113],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.4,1000,exp,234,18,6,space,0.3146265,None,200,1,[1.6328814999433234],[1.6328909998992458],6,18,234,31,2068.612258,,2068.597478,2068.612258,2069.611514,2069.611514,2069.611514,2069.928459,space,0.3146265,None,2069.930905,2070.3277,2070.64383,2070.620876,2070.621682,2070.64383,2070.64383,2070.64383,2072.277069,200,1,[1.6328814999433234],[1.6328909998992458],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,1000,exp,235,19,6,space,0.2751377,None,100,1,[1.2928512999787927],[1.2928604999324307],6,19,235,27,2072.292232,,2072.277329,2072.292232,2073.291809,2073.291809,2073.291809,2073.575495,space,0.2751377,None,2073.578215,2073.674803,2073.948206,2073.931361,2073.931754,2073.948206,2073.948206,2073.948206,2075.241415,100,1,[1.2928512999787927],[1.2928604999324307],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.7,1000,exp,236,20,6,space,0.4135825,None,300,1,[1.4778883999679238],[1.477898700046353],6,20,236,17,2075.256337,,2075.241674,2075.256337,2076.25597,2076.25597,2076.25597,2076.672538,space,0.4135825,None,2076.675016,2077.388028,2077.692785,2077.67316,2077.673723,2077.692785,2077.692785,2077.692785,2079.171047,300,1,[1.4778883999679238],[1.477898700046353],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.7,400,unexp,237,21,6,space,0.1912218,None,400,1,[1.9261893999064341],[1.9261999999871477],6,21,237,8,2079.186671,,2079.171322,2079.186671,2080.185459,2080.185459,2080.185459,2080.385969,space,0.1912218,None,2080.387489,2081.101475,2081.374211,2081.351909,2081.352708,2081.374211,2081.374211,2081.374211,2083.300794,400,1,[1.9261893999064341],[1.9261999999871477],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,1000,exp,238,22,6,space,0.3726927,None,200,1,[2.9572609999449924],[2.957271499908529],6,22,238,30,2083.316099,,2083.301136,2083.316099,2084.315216,2084.315216,2084.315216,2084.698831,space,0.3726927,None,2084.701294,2084.798155,2085.105669,2085.089992,2085.090893,2085.105669,2085.105669,2085.105669,2088.063304,200,1,[2.9572609999449924],[2.957271499908529],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,1000,exp,239,23,6,space,1.4297279,None,100,1,[1.9749456000281498],[1.9749553999863565],6,23,239,24,2088.078874,,2088.063624,2088.078874,2089.078155,2089.078155,2089.078155,2090.510716,space,1.4297279,None,2090.513311,2090.610017,2090.884034,2090.860282,2090.861067,2090.884034,2090.884034,2090.884034,2092.859352,100,1,[1.9749456000281498],[1.9749553999863565],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.4,400,unexp,240,24,6,space,0.3465335,None,200,1,[2.0887845000252128],[2.08882059995085],6,24,240,4,2092.874685,,2092.859659,2092.874685,2093.873986,2093.873986,2093.890639,2094.223956,space,0.3465335,None,2094.226557,2094.62324,2094.949879,2094.926664,2094.927397,2094.949879,2094.949879,2094.949879,2097.039171,200,1,[2.0887845000252128],[2.08882059995085],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.7,1000,exp,241,25,6,space,0.5634237,None,300,1,[3.3599211999680847],[3.359931500046514],6,25,241,14,2097.054401,,2097.039481,2097.054401,2098.053587,2098.053587,2098.053587,2098.61998,space,0.5634237,None,2098.622468,2099.319132,2099.636293,2099.614591,2099.615287,2099.636293,2099.636293,2099.636293,2102.996637,300,1,[3.3599211999680847],[3.359931500046514],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,1000,exp,242,26,6,space,1.102579,None,200,1,[5.680615000077523],[5.6806247000349686],6,26,242,15,2103.000228,,2102.996956,2103.000228,2103.998581,2103.998581,2104.015066,2105.114799,space,1.102579,None,2105.11732,2105.214003,2105.529128,2105.503785,2105.504537,2105.529128,2105.529128,2105.529128,2111.210148,200,1,[5.680615000077523],[5.6806247000349686],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.7,1000,exp,243,27,6,space,0.2512138,None,300,1,[3.813220000010915],[3.8132411999395117],6,27,243,26,2111.225386,,2111.210458,2111.225386,2112.224593,2112.224593,2112.224593,2112.491139,space,0.2512138,None,2112.492369,2113.206767,2113.524278,2113.501253,2113.501991,2113.524278,2113.524278,2113.524278,2117.337927,300,1,[3.813220000010915],[3.8132411999395117],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,1000,exp,244,28,6,space,0.7999284,None,100,1,[2.515247800038196],[2.515257899998687],6,28,244,21,2117.35338,,2117.338251,2117.35338,2118.352616,2118.352616,2118.369109,2119.169239,space,0.7999284,None,2119.171701,2119.268484,2119.534691,2119.518228,2119.518627,2119.534691,2119.534691,2119.534691,2122.05032,100,1,[2.515247800038196],[2.515257899998687],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,400,unexp,245,29,6,space,0.2677004,None,100,1,[1.0674114999128506],[1.06742249999661],6,29,245,3,2122.065899,,2122.050595,2122.065899,2123.06526,2123.06526,2123.081559,2123.348744,space,0.2677004,None,2123.351269,2123.447855,2123.781669,2123.757101,2123.758159,2123.781669,2123.781669,2123.781669,2124.849487,100,1,[1.0674114999128506],[1.06742249999661],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.4,1000,exp,246,30,6,space,0.2310776,None,200,1,[1.4572732000378892],[1.4572842000052333],6,30,246,13,2124.863127,,2124.849751,2124.863127,2125.862705,2125.862705,2125.862705,2126.096591,space,0.2310776,None,2126.099043,2126.512124,2126.853958,2126.83116,2126.832104,2126.853958,2126.853958,2126.853958,2128.311627,200,1,[1.4572732000378892],[1.4572842000052333],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.4,1000,exp,247,31,6,space,0.7045517,None,100,1,[2.002132600056939],[2.002142900018953],6,31,247,34,2128.326889,,2128.31194,2128.326889,2129.326479,2129.326479,2129.326479,2130.043061,space,0.7045517,None,2130.045616,2130.458821,2130.77188,2130.755154,2130.756643,2130.77188,2130.77188,2130.77188,2132.774387,100,1,[2.002132600056939],[2.002142900018953],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.7,1000,exp,248,32,6,space,1.634051,None,200,1,[1.756349500035867],[1.7563594999955967],6,32,248,32,2132.789982,,2132.774697,2132.789982,2133.788902,2133.788902,2133.788902,2135.438334,space,1.634051,None,2135.441096,2136.153731,2136.462496,2136.437081,2136.43786,2136.462496,2136.462496,2136.462496,2138.219198,200,1,[1.756349500035867],[1.7563594999955967],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.4,1000,exp,249,33,6,space,0.5292413,None,200,1,[2.692246799939312],[2.692256600013934],6,33,249,25,2138.235151,,2138.219472,2138.235151,2139.234422,2139.234422,2139.234422,2139.767717,space,0.5292413,None,2139.770323,2140.183538,2140.45602,2140.43867,2140.439411,2140.45602,2140.45602,2140.45602,2143.148656,200,1,[2.692246799939312],[2.692256600013934],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.4,1000,exp,250,34,6,space,0.1031481,None,200,1,[1.8658970999531448],[1.8659112000605091],6,34,250,10,2143.16405,,2143.14892,2143.16405,2144.162902,2144.162902,2144.179481,2144.279767,space,0.1031481,None,2144.280495,2144.678989,2144.945843,2144.929065,2144.929463,2144.945843,2144.945843,2144.945843,2146.812229,200,1,[1.8658970999531448],[1.8659112000605091],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.7,400,unexp,251,35,6,space,0.3222581,None,300,1,[1.8118974000681192],[1.8119083000347018],6,35,251,2,2146.827277,,2146.812665,2146.827277,2147.826927,2147.826927,2147.826927,2148.159846,space,0.3222581,None,2148.161025,2148.859367,2149.181318,2149.16518,2149.166192,2149.181318,2149.181318,2149.181318,2150.993573,300,1,[1.8118974000681192],[1.8119083000347018],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,1000,exp,252,0,7,space,0.2349301,None,200,1,[2.168154799961485],[2.168165099923499],7,0,252,12,2151.007501,,2150.993889,2151.007501,2152.00662,2152.00662,2152.00662,2152.256701,space,0.2349301,None,2152.259188,2152.35628,2152.686882,2152.670295,2152.671493,2152.686882,2152.686882,2152.686882,2154.855411,200,1,[2.168154799961485],[2.168165099923499],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.4,1000,exp,253,1,7,space,1.2469187,None,300,1,[2.19332870002836],[2.1933393999934196],7,1,253,34,2154.870716,,2154.855721,2154.870716,2155.869849,2155.869849,2155.869849,2157.119573,space,1.2469187,None,2157.122065,2157.535098,2157.857707,2157.833735,2157.834699,2157.857707,2157.857707,2157.857707,2160.051408,300,1,[2.19332870002836],[2.1933393999934196],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,1000,exp,254,2,7,space,0.4946802,None,100,1,[1.7775492999935523],[1.7775591999525204],7,2,254,21,2160.066165,,2160.051692,2160.066165,2161.065392,2161.065392,2161.065392,2161.564745,space,0.4946802,None,2161.565482,2161.664216,2161.953178,2161.93151,2161.932292,2161.953178,2161.953178,2161.953178,2163.731095,100,1,[1.7775492999935523],[1.7775591999525204],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
