pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,sequential.thisRepN,sequential.thisTrialN,sequential.thisN,sequential.thisIndex,fullRandom.thisRepN,fullRandom.thisTrialN,fullRandom.thisN,fullRandom.thisIndex,thisRow.t,notes,trial.started,fixation.started,fixation.stopped,line1.started,line2.started,line3.started,line4.started,probe.started,key_resp.started,trial.stopped,sequential.key_resp.keys,sequential.key_resp.corr,sequential.key_resp.rt,sequential.key_resp.duration,fullRandom.key_resp.keys,fullRandom.key_resp.corr,fullRandom.key_resp.rt,fullRandom.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
-150,z,71,3,17,z,1,1.2053617000347003,None,17,3,71,3,,,,,181.50733289995696,,181.4930425999919,181.50733289995696,182.5063908000011,182.5063908000011,182.5063908000011,182.5063908000011,182.5063908000011,183.50555539992638,183.50555539992638,184.7226026999997,z,1,1.2053617000347003,None,,,,,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
-50,x,72,0,18,x,1,0.715534400078468,None,18,0,72,0,,,,,184.73778529989067,,184.72305139992386,184.73778529989067,185.73688809992746,185.73688809992746,185.73688809992746,185.73688809992746,185.73688809992746,186.73599009995814,186.73599009995814,187.4537947999779,x,1,0.715534400078468,None,,,,,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
150,v,73,1,18,v,1,0.47277350001968443,None,18,1,73,1,,,,,187.4686653999379,,187.45427389990073,187.4686653999379,188.46790559997316,188.46790559997316,188.46790559997316,188.46790559997316,188.46790559997316,189.46695369994268,189.46695369994268,189.95230209990405,v,1,0.47277350001968443,None,,,,,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
50,c,74,2,18,c,1,0.40331179997883737,None,18,2,74,2,,,,,189.96672709996346,,189.95267509995028,189.96672709996346,190.9824523999123,190.96609919995535,190.96609919995535,190.96609919995535,190.96609919995535,191.96479619992897,191.96479619992897,192.38264209998306,c,1,0.40331179997883737,None,,,,,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
-150,z,75,3,18,z,1,0.40508710010908544,None,18,3,75,3,,,,,192.39789739996195,,192.38315949996468,192.39789739996195,193.39683789992705,193.39683789992705,193.39683789992705,193.39683789992705,193.39683789992705,194.395987899974,194.395987899974,194.81341879989486,z,1,0.40508710010908544,None,,,,,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
-50,x,76,0,19,x,1,0.49143829999957234,None,19,0,76,0,,,,,194.82912239991128,,194.8138005998917,194.82912239991128,195.82809759990778,195.82809759990778,195.82809759990778,195.82809759990778,195.82809759990778,196.827341599972,196.827341599972,197.32788559992332,x,1,0.49143829999957234,None,,,,,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
150,v,77,1,19,v,1,0.33554549992550164,None,19,1,77,1,,,,,197.34351909998804,,197.32843869994394,197.34351909998804,198.34279609995428,198.34279609995428,198.34279609995428,198.34279609995428,198.34279609995428,199.34181749995332,199.34181749995332,199.69329629989807,v,1,0.33554549992550164,None,,,,,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
50,c,78,2,19,c,1,0.3449984999606386,None,19,2,78,2,,,,,199.7081349999644,,199.69389919994865,199.7081349999644,200.70728879992384,200.70728879992384,200.70728879992384,200.70728879992384,200.70728879992384,201.70634969999082,201.70634969999082,202.05794369999785,c,1,0.3449984999606386,None,,,,,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
-150,z,79,3,19,z,1,0.4615145999705419,None,19,3,79,3,,,,,202.072511699982,,202.05851989996154,202.072511699982,203.07179119996727,203.07179119996727,203.07179119996727,203.07179119996727,203.07179119996727,204.07092699990608,204.07092699990608,204.53879929997493,z,1,0.4615145999705419,None,,,,,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
50,c,0,0,0,c,1,0.4752377000404522,None,,,,,0,0,0,2,204.55378019995987,,204.5472309999168,204.55378019995987,205.55300099996384,205.55300099996384,205.55300099996384,205.55300099996384,205.55300099996384,206.55199839989655,206.55199839989655,207.03650349995587,,,,,c,1,0.4752377000404522,None,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
-50,x,1,1,0,x,1,0.5289475999306887,None,,,,,0,1,1,0,207.05156729998998,,207.0369284999324,207.05156729998998,208.05072129995096,208.05072129995096,208.05072129995096,208.05072129995096,208.05072129995096,209.05007429991383,209.05007429991383,209.5841682999162,,,,,x,1,0.5289475999306887,None,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
-150,z,2,2,0,z,1,0.3231713999994099,None,,,,,0,2,2,3,209.5993927998934,,209.5845656999154,209.5993927998934,210.59848759998567,210.59848759998567,210.59848759998567,210.59848759998567,210.59848759998567,211.59763379988726,211.59763379988726,211.93240159994457,,,,,z,1,0.3231713999994099,None,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
-50,x,3,3,1,x,1,0.5488656000234187,None,,,,,1,3,3,0,211.94748339999933,,211.93289719999302,211.94748339999933,212.9466360999504,212.9466360999504,212.9466360999504,212.9466360999504,212.9466360999504,213.94558279996272,213.94558279996272,214.4968227999052,,,,,x,1,0.5488656000234187,None,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
150,v,4,4,0,v,1,0.37075080000795424,None,,,,,0,4,4,1,214.51184169994667,,214.4973213999765,214.51184169994667,215.51087249990087,215.51087249990087,215.51087249990087,215.51087249990087,215.51087249990087,216.51001329999417,216.51001329999417,216.8947187999729,,,,,v,1,0.37075080000795424,None,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
50,c,5,5,1,c,1,0.38424609997309744,None,,,,,1,5,5,2,216.90965109993704,,216.89519729989115,216.90965109993704,217.9089598999126,217.9089598999126,217.9089598999126,217.9089598999126,217.9089598999126,218.90802779991645,218.90802779991645,219.30974189995322,,,,,c,1,0.38424609997309744,None,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
50,c,6,6,2,c,1,0.36284079996403307,None,,,,,2,6,6,2,219.32428129995242,,219.31039199989755,219.32428129995242,220.3235912999371,220.3235912999371,220.3235912999371,220.3235912999371,220.3235912999371,221.32267719996162,221.32267719996162,221.6903953999281,,,,,c,1,0.36284079996403307,None,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
-150,z,7,7,1,z,1,0.4424044999759644,None,,,,,1,7,7,3,221.7054834999144,,221.6908721999498,221.7054834999144,222.70473099988885,222.70473099988885,222.70473099988885,222.70473099988885,222.70473099988885,223.7037417999236,223.7037417999236,224.15520839998499,,,,,z,1,0.4424044999759644,None,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
-50,x,8,8,2,x,1,0.5843732000794262,None,,,,,2,8,8,0,224.17017009994015,,224.15580569999292,224.17017009994015,225.16937399993185,225.16937399993185,225.16937399993185,225.16937399993185,225.16937399993185,226.16829379997216,226.16829379997216,226.77001949993428,,,,,x,1,0.5843732000794262,None,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
150,v,9,9,1,v,1,0.3324667999986559,None,,,,,1,9,9,1,226.7843842000002,,226.77060049993452,226.7843842000002,227.78359779994935,227.78359779994935,227.78359779994935,227.78359779994935,227.78359779994935,228.78271599998698,228.78271599998698,229.11775549990125,,,,,v,1,0.3324667999986559,None,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
50,c,10,10,3,c,1,0.3559835000196472,None,,,,,3,10,10,2,229.1323557998985,,229.11833249998745,229.1323557998985,230.13151929993182,230.13151929993182,230.13151929993182,230.13151929993182,230.13151929993182,231.13063199992757,231.13063199992757,231.49860019993503,,,,,c,1,0.3559835000196472,None,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
-50,x,11,11,3,x,1,0.588131699943915,None,,,,,3,11,11,0,231.51370279991534,,231.49911199999042,231.51370279991534,232.5127680998994,232.5127680998994,232.5127680998994,232.5127680998994,232.5127680998994,233.51187589997426,233.51187589997426,234.11251029989216,,,,,x,1,0.588131699943915,None,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
-150,z,12,12,2,z,1,0.4353632000274956,None,,,,,2,12,12,3,234.12793869990855,,234.1128995999461,234.12793869990855,235.12712349998765,235.12712349998765,235.12712349998765,235.12712349998765,235.12712349998765,236.12643779988866,236.12643779988866,236.5773329999065,,,,,z,1,0.4353632000274956,None,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
150,v,13,13,2,v,1,0.4716618999373168,None,,,,,2,13,13,1,236.59270819998346,,236.57781899999827,236.59270819998346,237.5916682999814,237.5916682999814,237.5916682999814,237.5916682999814,237.5916682999814,238.5908806999214,238.5908806999214,239.0748163999524,,,,,v,1,0.4716618999373168,None,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
150,v,14,14,3,v,1,0.3620885999407619,None,,,,,3,14,14,1,239.0904912999831,,239.07519319991115,239.0904912999831,240.08957409998402,240.08957409998402,240.08957409998402,240.08957409998402,240.08957409998402,241.0886346999323,241.0886346999323,241.45659259997774,,,,,v,1,0.3620885999407619,None,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
-150,z,15,15,3,z,1,0.39547220000531524,None,,,,,3,15,15,3,241.47170169989113,,241.45714419998694,241.47170169989113,242.47118599992245,242.47118599992245,242.47118599992245,242.47118599992245,242.47118599992245,243.470067899907,243.470067899907,243.87172549997922,,,,,z,1,0.39547220000531524,None,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
-50,x,16,16,4,x,1,0.5954214000375941,None,,,,,4,16,16,0,243.88628129998688,,243.87231599993538,243.88628129998688,244.88526669994462,244.88526669994462,244.88526669994462,244.88526669994462,244.88526669994462,245.88438749988563,245.88438749988563,246.48529259988572,,,,,x,1,0.5954214000375941,None,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
50,c,17,17,4,c,1,0.5260892999358475,None,,,,,4,17,17,2,246.5006591998972,,246.48578679992352,246.5006591998972,247.49983909993898,247.49983909993898,247.49983909993898,247.49983909993898,247.49983909993898,248.49865009996574,248.49865009996574,249.0330532999942,,,,,c,1,0.5260892999358475,None,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
-150,z,18,18,4,z,1,0.46759849996306,None,,,,,4,18,18,3,249.04809659998864,,249.03378429997247,249.04809659998864,250.04729009990115,250.04729009990115,250.04729009990115,250.04729009990115,250.04729009990115,251.04669809993356,251.04669809993356,251.53139869996812,,,,,z,1,0.46759849996306,None,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
-50,x,19,19,5,x,1,0.35279669996816665,None,,,,,5,19,19,0,251.5461347999517,,251.5319464999484,251.5461347999517,252.54538839997258,252.54538839997258,252.54538839997258,252.54538839997258,252.54538839997258,253.54382269992493,253.54382269992493,253.91252469993196,,,,,x,1,0.35279669996816665,None,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
50,c,20,20,5,c,1,0.4225052000256255,None,,,,,5,20,20,2,253.92674479994457,,253.91316399991047,253.92674479994457,254.92585709993728,254.92585709993728,254.92585709993728,254.92585709993728,254.92585709993728,255.925184099935,255.925184099935,256.3605780999642,,,,,c,1,0.4225052000256255,None,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
-150,z,21,21,5,z,1,0.378008299972862,None,,,,,5,21,21,3,256.37471289990935,,256.3613083999371,256.37471289990935,257.37395119993016,257.37395119993016,257.37395119993016,257.37395119993016,257.37395119993016,258.37321379990317,258.37321379990317,258.7575650999788,,,,,z,1,0.378008299972862,None,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
-50,x,22,22,6,x,1,0.40373259992338717,None,,,,,6,22,22,0,258.77301069989335,,258.7580942999339,258.77301069989335,259.77235219988506,259.77235219988506,259.77235219988506,259.77235219988506,259.77235219988506,260.77159389993176,260.77159389993176,261.189682599972,,,,,x,1,0.40373259992338717,None,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
50,c,23,23,6,v,0,0.4058867999119684,None,,,,,6,23,23,2,261.20437109994236,,261.1903673999477,261.20437109994236,262.2035319999559,262.2035319999559,262.2035319999559,262.2035319999559,262.2035319999559,263.20256549993064,263.20256549993064,263.62042219995055,,,,,v,0,0.4058867999119684,None,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
-150,z,24,24,6,z,1,0.6341655999422073,None,,,,,6,24,24,3,263.63554369995836,,263.6209161999868,263.63554369995836,264.6348669999279,264.6348669999279,264.6348669999279,264.6348669999279,264.6348669999279,265.6339793999214,265.6339793999214,266.28473619988654,,,,,z,1,0.6341655999422073,None,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
150,v,25,25,4,v,1,0.44373230007477105,None,,,,,4,25,25,1,266.2998864999972,,266.285133899888,266.2998864999972,267.29922879999503,267.29922879999503,267.29922879999503,267.29922879999503,267.29922879999503,268.2983729999978,268.2983729999978,268.7495574998902,,,,,v,1,0.44373230007477105,None,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
50,c,26,26,7,c,1,0.4465752999531105,None,,,,,7,26,26,2,268.7645406998927,,268.7501445999369,268.7645406998927,269.76372189994436,269.76372189994436,269.76372189994436,269.76372189994436,269.76372189994436,270.762925399933,270.762925399933,271.214223899995,,,,,c,1,0.4465752999531105,None,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
150,v,27,27,5,v,1,0.4594174000667408,None,,,,,5,27,27,1,271.22901689994615,,271.21486379997805,271.22901689994615,272.22815729992,272.22815729992,272.22815729992,272.22815729992,272.22815729992,273.22753459995147,273.22753459995147,273.69522359990515,,,,,v,1,0.4594174000667408,None,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
150,v,28,28,6,v,1,0.3688182000769302,None,,,,,6,28,28,1,273.7101718999911,,273.69603449990973,273.7101718999911,274.7092148999218,274.7092148999218,274.7092148999218,274.7092148999218,274.7092148999218,275.70853349997196,275.70853349997196,276.0933057999937,,,,,v,1,0.3688182000769302,None,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
-150,z,29,29,7,z,1,0.41272689995821565,None,,,,,7,29,29,3,276.1081738999346,,276.09389009990264,276.1081738999346,277.1238938999595,277.1073705999879,277.1073705999879,277.1073705999879,277.1073705999879,278.106388199958,278.106388199958,278.52369249996264,,,,,z,1,0.41272689995821565,None,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
-50,x,30,30,7,x,1,0.41517739999108016,None,,,,,7,30,30,0,278.53908379992936,,278.52432499988936,278.53908379992936,279.5384233999066,279.5384233999066,279.5384233999066,279.5384233999066,279.5384233999066,280.53762129996903,280.53762129996903,280.9557926999405,,,,,x,1,0.41517739999108016,None,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
150,v,31,31,7,v,1,0.40958039998076856,None,,,,,7,31,31,1,280.97065589996055,,280.9562748998869,280.97065589996055,281.9864276999142,281.96956379991025,281.96956379991025,281.96956379991025,281.96956379991025,282.96881399990525,282.96881399990525,283.3868152999785,,,,,v,1,0.40958039998076856,None,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
50,c,32,32,8,c,1,0.5223095000255853,None,,,,,8,32,32,2,283.40178109996486,,283.38740859995596,283.40178109996486,284.40088029997423,284.40088029997423,284.40088029997423,284.40088029997423,284.40088029997423,285.40011799999047,285.40011799999047,285.9345851999242,,,,,c,1,0.5223095000255853,None,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
50,c,33,33,9,c,1,0.337487900047563,None,,,,,9,33,33,2,285.9495659999084,,285.9351809999207,285.9495659999084,286.94871749996673,286.94871749996673,286.94871749996673,286.94871749996673,286.94871749996673,287.94776849995833,287.94776849995833,288.29923029989004,,,,,c,1,0.337487900047563,None,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
150,v,34,34,8,v,1,0.33388719998765737,None,,,,,8,34,34,1,288.31403429992497,,288.2998210999649,288.31403429992497,289.3132882999489,289.3132882999489,289.3132882999489,289.3132882999489,289.3132882999489,290.31229259993415,290.31229259993415,290.6629882999696,,,,,v,1,0.33388719998765737,None,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
-50,x,35,35,8,c,0,0.5793903999729082,None,,,,,8,35,35,0,290.6786457999842,,290.6633829999482,290.6786457999842,291.6779060999397,291.6779060999397,291.6779060999397,291.6779060999397,291.6779060999397,292.6768628999125,292.6768628999125,293.26144439994823,,,,,c,0,0.5793903999729082,None,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
150,v,36,36,9,v,1,0.8924896999960765,None,,,,,9,36,36,1,293.2763910999056,,293.2619688999839,293.2763910999056,294.2755815999117,294.2755815999117,294.2755815999117,294.2755815999117,294.2755815999117,295.27406109997537,295.27406109997537,296.17435759992804,,,,,v,1,0.8924896999960765,None,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
150,v,37,37,10,v,1,0.48277429991867393,None,,,,,10,37,37,1,296.18974509998225,,296.174809499993,296.18974509998225,297.1889672999969,297.1889672999969,297.1889672999969,297.1889672999969,297.1889672999969,298.1883107998874,298.1883107998874,298.6728498999728,,,,,v,1,0.48277429991867393,None,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
150,v,38,38,11,v,1,0.41214100003708154,None,,,,,11,38,38,1,298.6878813999938,,298.67332759988494,298.6878813999938,299.687197299907,299.687197299907,299.687197299907,299.687197299907,299.687197299907,300.6864500999218,300.6864500999218,301.1047745998949,,,,,v,1,0.41214100003708154,None,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
150,v,39,39,12,v,1,0.4084935000864789,None,,,,,12,39,39,1,301.1196613999782,,301.1052709999494,301.1196613999782,302.1354441998992,302.1186352999648,302.1186352999648,302.1186352999648,302.1186352999648,303.1179485999746,303.1179485999746,303.53638349997345,,,,,v,1,0.4084935000864789,None,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
150,v,40,40,13,v,1,0.37462180003058165,None,,,,,13,40,40,1,303.5508189999964,,303.5371075998992,303.5508189999964,304.5498640999431,304.5498640999431,304.5498640999431,304.5498640999431,304.5498640999431,305.5492123999866,305.5492123999866,305.93352009996306,,,,,v,1,0.37462180003058165,None,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
-50,x,41,41,9,c,0,0.49397869990207255,None,,,,,9,41,41,0,305.94884839991573,,305.93406469991896,305.94884839991573,306.9477323999163,306.9477323999163,306.9477323999163,306.9477323999163,306.9477323999163,307.94692759995814,307.94692759995814,308.44847219996154,,,,,c,0,0.49397869990207255,None,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
-50,x,42,42,10,x,1,0.6350161000154912,None,,,,,10,42,42,0,308.4631208999781,,308.4491002999712,308.4631208999781,309.46246409998275,309.46246409998275,309.46246409998275,309.46246409998275,309.46246409998275,310.4614431998925,310.4614431998925,311.11264979990665,,,,,x,1,0.6350161000154912,None,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
-150,z,43,43,8,z,1,0.5983549000229686,None,,,,,8,43,43,3,311.1275809999788,,311.113242499996,311.1275809999788,312.1430936999386,312.12646659999155,312.12646659999155,312.12646659999155,312.12646659999155,313.12585699988995,313.12585699988995,313.72660179995,,,,,z,1,0.5983549000229686,None,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
50,c,44,44,10,c,1,1.5842981999740005,None,,,,,10,44,44,2,313.7420006999746,,313.7270173999714,313.7420006999746,314.7409002999775,314.7409002999775,314.7409002999775,314.7409002999775,314.7409002999775,315.7402955999132,315.7402955999132,317.33994239999447,,,,,c,1,1.5842981999740005,None,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
-150,z,45,45,9,z,1,0.5269761000527069,None,,,,,9,45,45,3,317.35548489994835,,317.3403187999502,317.35548489994835,318.37118339992594,318.35473229992203,318.35473229992203,318.35473229992203,318.35473229992203,319.35370149998926,319.35370149998926,319.8882757999236,,,,,z,1,0.5269761000527069,None,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
50,c,46,46,11,c,1,0.6284578000195324,None,,,,,11,46,46,2,319.90311279997695,,319.8886951999739,319.90311279997695,320.9022676999448,320.9022676999448,320.9022676999448,320.9022676999448,320.9022676999448,321.9015579998959,321.9015579998959,322.5355126999784,,,,,c,1,0.6284578000195324,None,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
-150,z,47,47,10,z,1,0.723261300008744,None,,,,,10,47,47,3,322.5508518998977,,322.53588409989607,322.5508518998977,323.5500076999888,323.5500076999888,323.5500076999888,323.5500076999888,323.5500076999888,324.54928069992457,324.54928069992457,325.2834296999499,,,,,z,1,0.723261300008744,None,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
150,v,48,48,14,v,1,0.4852441999828443,None,,,,,14,48,48,1,325.29834779992234,,325.28389199997764,325.29834779992234,326.2975235999329,326.2975235999329,326.2975235999329,326.2975235999329,326.2975235999329,327.29694369994104,327.29694369994104,327.79807349992916,,,,,v,1,0.4852441999828443,None,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
-150,z,49,49,11,z,1,0.5298561000963673,None,,,,,11,49,49,3,327.8130328999832,,327.7988790998934,327.8130328999832,328.8119874999393,328.8119874999393,328.8119874999393,328.8119874999393,328.8119874999393,329.8112401999533,329.8112401999533,330.34525459993165,,,,,z,1,0.5298561000963673,None,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
-150,z,50,50,12,z,1,0.4575189999304712,None,,,,,12,50,50,3,330.3608186999336,,330.3457809999818,330.3608186999336,331.35981259995606,331.35981259995606,331.35981259995606,331.35981259995606,331.35981259995606,332.3589904999826,332.3589904999826,332.827052299981,,,,,z,1,0.4575189999304712,None,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
-150,z,51,51,13,z,1,0.49467809998895973,None,,,,,13,51,51,3,332.8418280999176,,332.82760629989207,332.8418280999176,333.8412594998954,333.8412594998954,333.8412594998954,333.8412594998954,333.8412594998954,334.8402604999719,334.8402604999719,335.3413631999865,,,,,z,1,0.49467809998895973,None,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
150,v,52,52,15,v,1,0.5152741000056267,None,,,,,15,52,52,1,335.3566226999974,,335.3418945999583,335.3566226999974,336.3720861999318,336.35566629993264,336.35566629993264,336.35566629993264,336.35566629993264,337.35464069992304,337.35464069992304,337.8720954998862,,,,,v,1,0.5152741000056267,None,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
-50,x,53,53,11,x,1,0.6877613000106066,None,,,,,11,53,53,0,337.8875567999203,,337.8725332999602,337.8875567999203,338.8865606999025,338.8865606999025,338.8865606999025,338.8865606999025,338.8865606999025,339.88572329992894,339.88572329992894,340.58658939995803,,,,,x,1,0.6877613000106066,None,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
-150,z,54,54,14,z,1,0.4798437999561429,None,,,,,14,54,54,3,340.60171269997954,,340.58709099993575,340.60171269997954,341.60108989989385,341.60108989989385,341.60108989989385,341.60108989989385,341.60108989989385,342.60008729994297,342.60008729994297,343.0846642999677,,,,,z,1,0.4798437999561429,None,0002,001,2025-10-02_15h03.34.045,Motor Seq Learning main code,2024.2.4,60.02350520193826,2025-10-02 15h03.45.366762 +0530,
