pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,sequential.thisRepN,sequential.thisTrialN,sequential.thisN,sequential.thisIndex,fullRandom.thisRepN,fullRandom.thisTrialN,fullRandom.thisN,fullRandom.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,sequential.key_resp.keys,sequential.key_resp.corr,sequential.key_resp.rt,sequential.key_resp.duration,fullRandom.key_resp.keys,fullRandom.key_resp.corr,fullRandom.key_resp.rt,fullRandom.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
50,c,62,2,15,c,1,0.698712799930945,None,15,2,62,2,,,,,181.93497890001163,,181.92105419992004,181.93497890001163,182.93419099994935,182.93419099994935,182.93419099994935,182.93419099994935,182.93419099994935,183.93326939991675,183.93326939991675,184.6352643999271,c,1,0.698712799930945,None,,,,,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
-150,z,63,3,15,z,1,0.8609240000369027,None,15,3,63,3,,,,,184.64957409992348,,184.6360933999531,184.64957409992348,185.64839769992977,185.64839769992977,185.64839769992977,185.64839769992977,185.6649757999694,186.64756179996766,186.64756179996766,187.51594849990215,z,1,0.8609240000369027,None,,,,,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
-50,x,64,0,16,x,1,0.48209209996275604,None,16,0,64,0,,,,,187.53022109996527,,187.5167462999234,187.53022109996527,188.5292172000045,188.5292172000045,188.5292172000045,188.5292172000045,188.54597789992113,189.52846359997056,189.52846359997056,190.01402050000615,x,1,0.48209209996275604,None,,,,,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
150,v,65,1,16,v,1,0.3089651999762282,None,16,1,65,1,,,,,190.0278779999353,,190.0147536000004,190.0278779999353,191.02709549991414,191.02709549991414,191.02709549991414,191.02709549991414,191.02709549991414,192.02619489992503,192.02619489992503,192.34478970000055,v,1,0.3089651999762282,None,,,,,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
50,c,66,2,16,c,1,0.6612281000707299,None,16,2,66,2,,,,,192.35910609993152,,192.34554509993177,192.35910609993152,193.35841599991545,193.35841599991545,193.35841599991545,193.35841599991545,193.35841599991545,194.3574357999023,194.3574357999023,195.02577009995002,c,1,0.6612281000707299,None,,,,,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
-150,z,67,3,16,z,1,0.38226290000602603,None,16,3,67,3,,,,,195.04016249999404,,195.0266262999503,195.04016249999404,196.03952290001325,196.03952290001325,196.03952290001325,196.03952290001325,196.03952290001325,197.03851849993225,197.03851849993225,197.42395590001252,z,1,0.38226290000602603,None,,,,,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
-50,x,68,0,17,x,1,0.3063030999619514,None,17,0,68,0,,,,,197.4380616999697,,197.4247615999775,197.4380616999697,198.43727349990513,198.43727349990513,198.43727349990513,198.43727349990513,198.43727349990513,199.43651689996477,199.43651689996477,199.75526899995748,x,1,0.3063030999619514,None,,,,,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
150,v,69,1,17,v,1,0.8880312999244779,None,17,1,69,1,,,,,199.76930209994316,,199.75618619995657,199.76930209994316,200.76845689991023,200.76845689991023,200.76845689991023,200.76845689991023,200.76845689991023,201.76758129999507,201.76758129999507,202.66935929993633,v,1,0.8880312999244779,None,,,,,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
50,c,70,2,17,c,1,0.6108792000450194,None,17,2,70,2,,,,,202.68344569997862,,202.67006219993345,202.68344569997862,203.68275919998996,203.68275919998996,203.68275919998996,203.68275919998996,203.68275919998996,204.68183119990863,204.68183119990863,205.3004818999907,c,1,0.6108792000450194,None,,,,,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
-150,z,71,3,17,z,1,0.8300589999416843,None,17,3,71,3,,,,,205.31443169992417,,205.30126699991524,205.31443169992417,206.31374929996673,206.31374929996673,206.31374929996673,206.31374929996673,206.31374929996673,207.31291759992018,207.31291759992018,208.14770669990685,z,1,0.8300589999416843,None,,,,,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
-50,x,72,0,18,x,1,0.46559829998295754,None,18,0,72,0,,,,,208.16211069992278,,208.14866409997921,208.16211069992278,209.16115989990067,209.16115989990067,209.16115989990067,209.16115989990067,209.16115989990067,210.1602886999026,210.1602886999026,210.6290888999356,x,1,0.46559829998295754,None,,,,,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
150,v,73,1,18,v,1,0.6394647000124678,None,18,1,73,1,,,,,210.64318619994447,,210.62979099992663,210.64318619994447,211.64207890001126,211.64207890001126,211.64207890001126,211.64207890001126,211.6587634999305,212.64124109991826,212.64124109991826,213.29263639997225,v,1,0.6394647000124678,None,,,,,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
50,c,74,2,18,c,1,1.0777613999089226,None,18,2,74,2,,,,,213.30734399997164,,213.2934832999017,213.30734399997164,214.30641989992,214.30641989992,214.30641989992,214.30641989992,214.30641989992,215.30577169999015,215.30577169999015,216.3899403999094,c,1,1.0777613999089226,None,,,,,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
-150,z,75,3,18,z,1,1.6323893999215215,None,18,3,75,3,,,,,216.40472779993434,,216.39047429990023,216.40472779993434,217.4040975999087,217.4040975999087,217.4040975999087,217.4040975999087,217.4040975999087,218.40317959990352,218.40317959990352,220.03848669992294,z,1,1.6323893999215215,None,,,,,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
-50,x,76,0,19,x,1,1.2409375999122858,None,19,0,76,0,,,,,220.05169819993898,,220.03927479998674,220.05169819993898,221.05063819990028,221.05063819990028,221.05063819990028,221.05063819990028,221.06729089992587,222.04997359996196,222.04997359996196,223.30114819994196,x,1,1.2409375999122858,None,,,,,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
150,v,77,1,19,v,1,0.3990357000147924,None,19,1,77,1,,,,,223.31540590000805,,223.30205279996153,223.31540590000805,224.3146383999847,224.3146383999847,224.3146383999847,224.3146383999847,224.3146383999847,225.31373960000928,225.31373960000928,225.7159950999776,v,1,0.3990357000147924,None,,,,,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
50,c,78,2,19,c,1,0.9667360000312328,None,19,2,78,2,,,,,225.72996539995074,,225.7166886999039,225.72996539995074,226.72912469995208,226.72912469995208,226.72912469995208,226.72912469995208,226.72912469995208,227.72836830001324,227.72836830001324,228.7128124999581,c,1,0.9667360000312328,None,,,,,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
-150,z,79,3,19,z,1,0.6438267000485212,None,19,3,79,3,,,,,228.72741749999113,,228.71354449994396,228.72741749999113,229.72650949994568,229.72650949994568,229.72650949994568,229.72650949994568,229.72650949994568,230.72564949991647,230.72564949991647,231.37782389996573,z,1,0.6438267000485212,None,,,,,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
50,c,0,0,0,c,1,0.7154307001037523,None,,,,,0,0,0,2,231.39693759998772,,231.39093319990207,231.39693759998772,232.39078939997125,232.39078939997125,232.39078939997125,232.39078939997125,232.40745639998931,233.38999559998047,233.38999559998047,234.1089221999282,,,,,c,1,0.7154307001037523,None,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
-50,x,1,1,0,x,1,1.038038400001824,None,,,,,0,1,1,0,234.12296339997556,,234.1098295999691,234.12296339997556,235.1218843999086,235.1218843999086,235.1218843999086,235.1218843999086,235.13854630000424,236.12103909999132,236.12103909999132,237.17279699991923,,,,,x,1,1.038038400001824,None,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
50,c,2,2,1,c,1,0.6169456000206992,None,,,,,1,2,2,2,237.186743499944,,237.17357189999893,237.186743499944,238.18587669997942,238.18587669997942,238.18587669997942,238.18587669997942,238.18587669997942,239.18498239992186,239.18498239992186,239.80488159996457,,,,,c,1,0.6169456000206992,None,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
-50,x,3,3,1,x,1,0.49057500006165355,None,,,,,1,3,3,0,239.8178131999448,,239.8056928999722,239.8178131999448,240.81700059992727,240.81700059992727,240.81700059992727,240.81700059992727,240.81700059992727,241.8160491999006,241.8160491999006,242.31832510000095,,,,,x,1,0.49057500006165355,None,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
150,v,4,4,0,v,1,0.6425407000351697,None,,,,,0,4,4,1,242.33233749994542,,242.3191243999172,242.33233749994542,243.33142259996384,243.33142259996384,243.33142259996384,243.33142259996384,243.33142259996384,244.330501099932,244.330501099932,244.982229599962,,,,,v,1,0.6425407000351697,None,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
-50,x,5,5,2,x,1,0.5649831999326125,None,,,,,2,5,5,0,244.99657249997836,,244.98300070001278,244.99657249997836,245.99561939993873,245.99561939993873,245.99561939993873,245.99561939993873,246.01230149995536,246.9950598999858,246.9950598999858,247.56355129997246,,,,,x,1,0.5649831999326125,None,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
-150,z,6,6,0,z,1,1.017434399924241,None,,,,,0,6,6,3,247.57761109992862,,247.5643504000036,247.57761109992862,248.57693809992634,248.57693809992634,248.57693809992634,248.57693809992634,248.57693809992634,249.57604979991447,249.57604979991447,250.61095879995264,,,,,z,1,1.017434399924241,None,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
150,v,7,7,1,v,1,0.5977335000643507,None,,,,,1,7,7,1,250.6249365999829,,250.61169669998344,250.6249365999829,251.6242633999791,251.6242633999791,251.6242633999791,251.6242633999791,251.6242633999791,252.62322009995114,252.62322009995114,253.2251495999517,,,,,v,1,0.5977335000643507,None,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
-50,x,8,8,3,x,1,0.8653866000240669,None,,,,,3,8,8,0,253.23937520000618,,253.22589050000533,253.23937520000618,254.238611400011,254.238611400011,254.238611400011,254.238611400011,254.238611400011,255.23774399992544,255.23774399992544,256.10596249997616,,,,,x,1,0.8653866000240669,None,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
150,v,9,9,2,v,1,0.5321405000286177,None,,,,,2,9,9,1,256.12013759999536,,256.1067768000066,256.12013759999536,257.1194830999011,257.1194830999011,257.1194830999011,257.1194830999011,257.1194830999011,258.11851699999534,258.11851699999534,258.6546933999052,,,,,v,1,0.5321405000286177,None,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
-150,z,10,10,1,z,1,1.1192201999947429,None,,,,,1,10,10,3,258.66808269999456,,258.65548869990744,258.66808269999456,259.6672569999937,259.6672569999937,259.6672569999937,259.6672569999937,259.6672569999937,260.66704799991567,260.66704799991567,261.80115239997394,,,,,z,1,1.1192201999947429,None,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
50,c,11,11,2,c,1,0.6876747000496835,None,,,,,2,11,11,2,261.815346499905,,261.80196089996025,261.815346499905,262.8143537999131,262.8143537999131,262.8143537999131,262.8143537999131,262.8143537999131,263.81346849992406,263.81346849992406,264.5152820999501,,,,,c,1,0.6876747000496835,None,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
50,c,12,12,3,c,1,0.4158329999772832,None,,,,,3,12,12,2,264.5294660999207,,264.5161064999411,264.5294660999207,265.52872780000325,265.52872780000325,265.52872780000325,265.52872780000325,265.52872780000325,266.5277044000104,266.5277044000104,266.9466640999308,,,,,c,1,0.4158329999772832,None,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
-50,x,13,13,4,x,1,0.7538605999434367,None,,,,,4,13,13,0,266.96070269995835,,266.9473774000071,266.96070269995835,267.9599000000162,267.9599000000162,267.9599000000162,267.9599000000162,267.9599000000162,268.95918040000834,268.95918040000834,269.7271771999076,,,,,x,1,0.7538605999434367,None,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
-150,z,14,14,2,z,1,1.816600300022401,None,,,,,2,14,14,3,269.7416606999468,,269.72788549994584,269.7416606999468,270.74075919995084,270.74075919995084,270.74075919995084,270.74075919995084,270.74075919995084,271.74002719996497,271.74002719996497,273.57409289991483,,,,,z,1,1.816600300022401,None,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
50,c,15,15,4,c,1,1.2879128999775276,None,,,,,4,15,15,2,273.58819859998766,,273.574838200002,273.58819859998766,274.5874757999554,274.5874757999554,274.5874757999554,274.5874757999554,274.5874757999554,275.58655080001336,275.58655080001336,276.88807019998785,,,,,c,1,1.2879128999775276,None,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
-50,x,16,16,5,x,1,1.5539406000170857,None,,,,,5,16,16,0,276.90202069992665,,276.8888141999487,276.90202069992665,277.9013440000126,277.9013440000126,277.9013440000126,277.9013440000126,277.9013440000126,278.9003934999928,278.9003934999928,280.46800909994636,,,,,x,1,1.5539406000170857,None,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
-50,x,17,17,6,x,1,0.8393844999372959,None,,,,,6,17,17,0,280.4823508999543,,280.4687532999087,280.4823508999543,281.48148229997605,281.48148229997605,281.48148229997605,281.48148229997605,281.48148229997605,282.4805574999191,282.4805574999191,283.3330696999328,,,,,x,1,0.8393844999372959,None,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
-150,z,18,18,3,z,1,0.834083899972029,None,,,,,3,18,18,3,283.34638859995175,,283.3339468999766,283.34638859995175,284.3458770000143,284.3458770000143,284.3458770000143,284.3458770000143,284.3458770000143,285.3448880999349,285.3448880999349,286.1961323999567,,,,,z,1,0.834083899972029,None,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
150,v,19,19,3,v,1,0.7536149999359623,None,,,,,3,19,19,1,286.21052799990866,,286.196936299908,286.21052799990866,287.2098334999755,287.2098334999755,287.2098334999755,287.2098334999755,287.2098334999755,288.2089755999623,288.2089755999623,288.97728419990744,,,,,v,1,0.7536149999359623,None,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
-150,z,20,20,4,z,1,0.6137627999996766,None,,,,,4,20,20,3,288.99158969998825,,288.97807640000246,288.99158969998825,289.9907010999741,289.9907010999741,289.9907010999741,289.9907010999741,289.9907010999741,290.98972139996476,290.98972139996476,291.6083563999273,,,,,z,1,0.6137627999996766,None,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
-150,z,21,21,5,z,1,0.5790189999388531,None,,,,,5,21,21,3,291.62262839998584,,291.6091123999795,291.62262839998584,292.6217999999644,292.6217999999644,292.6217999999644,292.6217999999644,292.6217999999644,293.62089279992506,293.62089279992506,294.20604590000585,,,,,z,1,0.5790189999388531,None,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
150,v,22,22,4,v,1,0.5992993999971077,None,,,,,4,22,22,1,294.2204994999338,,294.20686549996026,294.2204994999338,295.2195724999765,295.2195724999765,295.2195724999765,295.2195724999765,295.236070199986,296.21858969994355,296.21858969994355,296.8198343999684,,,,,v,1,0.5992993999971077,None,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
150,v,23,23,5,v,1,0.5788595000049099,None,,,,,5,23,23,1,296.8344218999846,,296.82075919990893,296.8344218999846,297.8338441000087,297.8338441000087,297.8338441000087,297.8338441000087,297.8338441000087,298.83289189997595,298.83289189997595,299.41844359994866,,,,,v,1,0.5788595000049099,None,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
-50,x,24,24,7,x,1,1.101946200011298,None,,,,,7,24,24,0,299.43257009994704,,299.41922319994774,299.43257009994704,300.43176700000186,300.43176700000186,300.43176700000186,300.43176700000186,300.43176700000186,301.430738999974,301.430738999974,302.548576299916,,,,,x,1,1.101946200011298,None,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
-150,z,25,25,6,z,1,0.5857964999740943,None,,,,,6,25,25,3,302.56312599999364,,302.54931829997804,302.56312599999364,303.56235569994897,303.56235569994897,303.56235569994897,303.56235569994897,303.56235569994897,304.56141550000757,304.56141550000757,305.1630547000095,,,,,z,1,0.5857964999740943,None,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
-50,x,26,26,8,x,1,0.5675287999911234,None,,,,,8,26,26,0,305.17732489993796,,305.16379379993305,305.17732489993796,306.17647579999175,306.17647579999175,306.17647579999175,306.17647579999175,306.17647579999175,307.17570919997524,307.17570919997524,307.7607808999019,,,,,x,1,0.5675287999911234,None,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
150,v,27,27,6,v,1,0.592348099919036,None,,,,,6,27,27,1,307.7750532999635,,307.7615610999055,307.7750532999635,308.77431010000873,308.77431010000873,308.77431010000873,308.77431010000873,308.77431010000873,309.77359210001305,309.77359210001305,310.3752586999908,,,,,v,1,0.592348099919036,None,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
50,c,28,28,5,c,1,0.6453620999818668,None,,,,,5,28,28,2,310.38951080001425,,310.37621739995666,310.38951080001425,311.3885999999475,311.3885999999475,311.3885999999475,311.3885999999475,311.3885999999475,312.38770409999415,312.38770409999415,313.0400584000163,,,,,c,1,0.6453620999818668,None,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
-50,x,29,29,9,x,1,0.9161522999638692,None,,,,,9,29,29,0,313.0538075999357,,313.0408100999193,313.0538075999357,314.0530095999129,314.0530095999129,314.0530095999129,314.0530095999129,314.0530095999129,315.0521107999375,315.0521107999375,315.9706034999108,,,,,x,1,0.9161522999638692,None,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
50,c,30,30,6,c,1,0.8531132000498474,None,,,,,6,30,30,2,315.9847826999612,,315.9713609999744,315.9847826999612,316.9839216999244,316.9839216999244,316.9839216999244,316.9839216999244,316.9839216999244,317.9829615999479,317.9829615999479,318.85101410001516,,,,,c,1,0.8531132000498474,None,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
-50,x,31,31,10,x,1,1.225090599968098,None,,,,,10,31,31,0,318.8656611999031,,318.851793800015,318.8656611999031,319.86478900001384,319.86478900001384,319.86478900001384,319.86478900001384,319.8812399999006,320.86380059993826,320.86380059993826,322.09888790000696,,,,,x,1,1.225090599968098,None,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
-150,z,32,32,7,z,1,1.1819029999896884,None,,,,,7,32,32,3,322.11264979990665,,322.09973309992347,322.11264979990665,323.111899600015,323.111899600015,323.111899600015,323.111899600015,323.111899600015,324.1107162999688,324.1107162999688,325.2958799999906,,,,,z,1,1.1819029999896884,None,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
150,v,33,33,7,v,1,0.8044216999551281,None,,,,,7,33,33,1,325.3100708000129,,325.29670850001276,325.3100708000129,326.3090202999301,326.3090202999301,326.3090202999301,326.3090202999301,326.3257408000063,327.3082012999803,327.3082012999803,328.1266472999705,,,,,v,1,0.8044216999551281,None,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
50,c,34,34,7,c,1,0.7463199000339955,None,,,,,7,34,34,2,328.1407490000129,,328.1275039999746,328.1407490000129,329.1398455000017,329.1398455000017,329.1398455000017,329.1398455000017,329.1398455000017,330.1389610999031,330.1389610999031,330.89072679996025,,,,,c,1,0.7463199000339955,None,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
-150,z,35,35,8,z,1,0.746873699943535,None,,,,,8,35,35,3,330.904883399955,,330.8914816000033,330.904883399955,331.9042597999796,331.9042597999796,331.9042597999796,331.9042597999796,331.9042597999796,332.9031676999293,332.9031676999293,333.6547672000015,,,,,z,1,0.746873699943535,None,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
-50,x,36,36,11,x,1,0.5804390000412241,None,,,,,11,36,36,0,333.6691021999577,,333.6555136999814,333.6691021999577,334.6683373999549,334.6683373999549,334.6683373999549,334.6683373999549,334.6683373999549,335.6676788999466,335.6676788999466,336.2524726999691,,,,,x,1,0.5804390000412241,None,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
50,c,37,37,8,c,1,0.7273032000521198,None,,,,,8,37,37,2,336.26699919998646,,336.2534728999017,336.26699919998646,337.2660673999926,337.2660673999926,337.2660673999926,337.2660673999926,337.2660673999926,338.2653486999916,338.2653486999916,339.00011579995044,,,,,c,1,0.7273032000521198,None,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
-50,x,38,38,12,x,1,1.2498946000123397,None,,,,,12,38,38,0,339.0146182999015,,339.0008861999959,339.0146182999015,340.0137832999462,340.0137832999462,340.0137832999462,340.0137832999462,340.0137832999462,341.0130783999339,341.0130783999339,342.28055569995195,,,,,x,1,1.2498946000123397,None,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
-50,x,39,39,13,x,1,1.802921999944374,None,,,,,13,39,39,0,342.2949865999399,,342.28129539999645,342.2949865999399,343.2942003000062,343.2942003000062,343.2942003000062,343.2942003000062,343.2942003000062,344.29333629994653,344.29333629994653,346.1106310999021,,,,,x,1,1.802921999944374,None,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
-150,z,40,40,9,z,1,0.9423314000014216,None,,,,,9,40,40,3,346.1249695000006,,346.11137429997325,346.1249695000006,347.1243942999281,347.1243942999281,347.1243942999281,347.1243942999281,347.1243942999281,348.1233464999823,348.1233464999823,349.074619699968,,,,,z,1,0.9423314000014216,None,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
50,c,41,41,9,c,1,1.6357758999802172,None,,,,,9,41,41,2,349.08912459993735,,349.07542369992007,349.08912459993735,350.0884930999018,350.0884930999018,350.0884930999018,350.0884930999018,350.0884930999018,351.08739889995195,351.08739889995195,352.73804279998876,,,,,c,1,1.6357758999802172,None,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
50,c,42,42,10,c,1,1.1172357000177726,None,,,,,10,42,42,2,352.75253619998693,,352.73879239999224,352.75253619998693,353.7517095999792,353.7517095999792,353.7517095999792,353.7517095999792,353.7517095999792,354.7509522999171,354.7509522999171,355.8852964999387,,,,,c,1,1.1172357000177726,None,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
-150,z,43,43,10,z,1,2.3190649000462145,None,,,,,10,43,43,3,355.89983469992876,,355.88601199991535,355.89983469992876,356.89919309993275,356.89919309993275,356.89919309993275,356.89919309993275,356.89919309993275,357.8980056999717,357.8980056999717,360.2315923999995,,,,,z,1,2.3190649000462145,None,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
-150,z,44,44,11,z,1,4.169106899993494,None,,,,,11,44,44,3,360.2459516999079,,360.232374999905,360.2459516999079,361.24509469990153,361.24509469990153,361.24509469990153,361.24509469990153,361.24509469990153,362.2441858999664,362.2441858999664,366.42613999999594,,,,,z,1,4.169106899993494,None,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
150,v,45,45,8,v,1,0.9901665999786928,None,,,,,8,45,45,1,366.4405505999457,,366.4268973999424,366.4405505999457,367.4405379999662,367.4405379999662,367.4405379999662,367.4405379999662,367.4405379999662,368.4390540999593,368.4390540999593,369.44058619998395,,,,,v,1,0.9901665999786928,None,0004,001,2025-10-02_17h20.19.174,Motor Seq Learning main code,2024.2.4,60.064316884776936,2025-10-02 17h20.36.006195 +0530,
