reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,Fixation.started,text.started,key_resp.started,Fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
51,106,2,80,80,0,l,0.5072165000019595,None,0,80,80,16,101.72676369998953,,101.71636510000098,101.72676369998953,102.7263518999971,102.7263518999971,102.74268070000107,103.24322819999361,l,0.5072165000019595,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
13,62,59,81,81,0,l,0.5562661000003573,None,0,81,81,82,103.25865449999401,,103.24944519999553,103.25865449999401,104.2579856999946,104.2579856999946,104.2579856999946,104.82565220000106,l,0.5562661000003573,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
76,184,9,82,82,0,l,1.0262887999997474,None,0,82,82,38,104.84062360000098,,104.83108839999477,104.84062360000098,105.83975210000062,105.83975210000062,105.83975210000062,106.87379709999368,l,1.0262887999997474,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
33,69,49,83,83,0,l,0.8135017000022344,None,0,83,83,46,106.88886769999226,,106.88037319999421,106.88886769999226,107.88799139999901,107.88799139999901,107.88799139999901,108.70538579999993,l,0.8135017000022344,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
68,187,8,84,84,0,l,0.42225089999556076,None,0,84,84,80,108.72071349999169,,108.71028819998901,108.72071349999169,109.71972519998963,109.71972519998963,109.71972519998963,110.15384600000107,l,0.42225089999556076,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
27,73,193,85,85,0,l,0.06525869999313727,None,0,85,85,44,110.16934349999065,,110.15873049999936,110.16934349999065,111.16840959999536,111.16840959999536,111.16840959999536,111.23701579999761,l,0.06525869999313727,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
27,50,7,86,86,0,l,0.19274810000206344,None,0,86,86,2,111.25166259999969,,111.24424379999982,111.25166259999969,112.25140549999196,112.25140549999196,112.25140549999196,112.45267069998954,l,0.19274810000206344,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
16,63,200,87,87,0,l,0.12171690000104718,None,0,87,87,45,112.46730969999044,,112.4606594999932,112.46730969999044,113.46647879999364,113.46647879999364,113.46647879999364,113.60071739999694,l,0.12171690000104718,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
35,44,3,88,88,0,l,0.2136523999943165,None,0,88,88,42,113.61605719999352,,113.60866640000313,113.61605719999352,114.6154658000014,114.6154658000014,114.6154658000014,114.83315779999248,l,0.2136523999943165,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
11,30,137,89,89,0,l,0.018321800002013333,None,0,89,89,0,114.84866659999534,,114.8379597000021,114.84866659999534,115.84770289999142,115.84770289999142,115.84770289999142,115.88236689999758,l,0.018321800002013333,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
48,136,171,90,90,0,l,0.12725270001101308,None,0,90,90,32,115.89771360000304,,115.88735409999208,115.89771360000304,116.89678619999904,116.89678619999904,116.89678619999904,117.0314306999935,l,0.12725270001101308,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
8,33,41,91,91,0,l,0.007317700001294725,None,0,91,91,18,117.046812399989,,117.0376050999912,117.046812399989,118.0458163000003,118.0458163000003,118.0458163000003,118.0636375000031,l,0.007317700001294725,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
12,91,60,92,92,0,l,0.08811009999772068,None,0,92,92,37,118.07926929999667,,118.06879540000227,118.07926929999667,119.07823579999967,119.07823579999967,119.09497059999558,119.17966399999568,l,0.08811009999772068,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
20,103,100,93,93,0,l,0.14434659999096766,None,0,93,93,87,119.19471539999358,,119.18549629999325,119.19471539999358,120.19414049999614,120.19414049999614,120.19414049999614,120.34517970000161,l,0.14434659999096766,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
10,43,25,94,94,0,l,0.0023379999911412597,None,0,94,94,24,120.36032469999918,,120.35063580000133,120.36032469999918,121.35956859998987,121.35956859998987,121.35956859998987,121.37791959999595,l,0.0023379999911412597,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
47,124,133,95,95,0,l,0.5832308999961242,None,0,95,95,99,121.39284770000086,,121.38425489999645,121.39284770000086,122.39186869999685,122.39186869999685,122.4085092000023,122.97648739999568,l,0.5832308999961242,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
24,65,154,96,96,0,l,0.03225489999749698,None,0,96,96,54,122.99139399999694,,122.9806865999999,122.99139399999694,123.99069019999297,123.99069019999297,123.99069019999297,124.02537639999355,l,0.03225489999749698,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
15,84,32,97,97,0,l,0.48041609999199864,None,0,97,97,81,124.04078129999107,,124.03177129999676,124.04078129999107,125.04000259999884,125.04000259999884,125.05656779999845,125.5241864999989,l,0.48041609999199864,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
30,81,56,98,98,0,l,0.3395363999879919,None,0,98,98,36,125.53927519998979,,125.52951759999269,125.53927519998979,126.53844649999519,126.53844649999519,126.53844649999519,126.8894464999903,l,0.3395363999879919,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
31,64,7,99,99,0,l,0.2158767000073567,None,0,99,99,28,126.90468310000142,,126.89506480000273,126.90468310000142,127.90389499999583,127.90389499999583,127.90389499999583,128.12196569998923,l,0.2158767000073567,None,0002,001,2025-11-06_22h51.14.294,Delay Discounting Main,2024.2.4,60.006756756374436,2025-11-06 22h51.29.918195 +0530,
